id,item_id,response,trait,correct,session_id,time_taken,data_set_id
134,15,c,gc,1,i252,9.30083107948303,
135,16,d,gc,1,i252,4.92517018318176,
136,17,b,gc,1,i252,9.63961696624756,
137,18,d,gc,1,i252,4.32950496673584,
138,19,a,gc,1,i252,5.65305995941162,
139,20,b,gc,1,i252,7.68742990493774,
140,21,b,gc,1,i252,4.5702588558197,
141,22,a,gc,1,i252,4.97209692001343,
142,23,d,gc,1,i252,7.12091994285583,
143,24,a,gc,1,i252,6.89376997947693,
144,25,a,gc,1,i252,6.0202488899231,
145,26,d,gc,1,i252,6.89483213424683,
146,27,b,gc,1,i252,9.01532316207886,
147,28,b,gc,1,i252,5.53948783874512,
148,29,d,gc,1,i252,4.72287893295288,
149,30,b,gc,1,i252,5.84369111061096,
150,31,c,gc,0,i252,12.8195021152496,
151,32,d,gc,1,i252,7.28379917144775,
152,33,c,gc,1,i252,9.75547695159912,
153,34,d,gc,1,i252,4.58447813987732,
154,35,c,gc,1,i252,7.80938982963562,
155,36,d,gc,1,i252,9.21052885055542,
156,37,b,gc,1,i252,5.79420399665833,
157,38,b,gc,1,i252,6.34040808677673,
158,39,c,gc,1,i252,6.30943202972412,
159,40,c,gc,1,i252,6.29100799560547,
160,41,b,gc,1,i252,5.41265606880188,
161,42,d,gc,1,i252,9.42337512969971,
162,43,c,gc,1,i252,6.04085183143616,
163,44,b,gc,1,i252,5.07366394996643,
164,45,d,gc,1,i252,16.6011891365051,
165,46,c,gc,0,i252,12.0314359664917,
166,47,c,gc,1,i252,5.50470495223999,
167,48,a,gc,1,i252,7.51082181930542,
168,49,c,gc,1,i252,21.3816089630127,
169,50,a,gc,1,i252,30,
170,51,c,gc,1,i252,29.9385070800781,
171,52,c,gc,0,i252,24.9013850688934,
172,53,a,gc,1,i252,15.0283031463623,
173,54,a,gc,0,i252,14.7994699478149,
174,55,c,gc,0,i252,16.9489071369171,
175,1,c,gc,1,i284,18.1499030590057,
176,2,a,gc,1,i284,5.39160585403442,
177,3,d,gc,1,i284,5.34777903556824,
178,4,b,gc,1,i284,6.50756907463074,
179,6,d,gc,1,i284,7.39925217628479,
180,7,c,gc,1,i284,4.39092302322388,
181,8,a,gc,1,i284,4.02068400382996,
182,9,a,gc,1,i284,7.26036095619202,
183,10,a,gc,1,i284,4.89907598495483,
184,11,c,gc,1,i284,7.28108811378479,
185,12,a,gc,1,i284,4.12282991409302,
186,13,a,gc,1,i284,6.22362208366394,
187,14,a,gc,1,i284,7.71372985839844,
188,15,c,gc,1,i284,5.89594721794128,
189,16,d,gc,1,i284,12.8867259025574,
190,17,b,gc,1,i284,14.30539894104,
191,18,d,gc,1,i284,4.60727286338806,
192,19,a,gc,1,i284,7.16273498535156,
193,20,b,gc,1,i284,8.39223909378052,
194,21,b,gc,1,i284,6.74330282211304,
195,22,a,gc,1,i284,5.03012800216675,
196,23,d,gc,1,i284,11.4842870235443,
197,24,a,gc,1,i284,4.49332094192505,
198,25,a,gc,1,i284,7.81644201278687,
199,26,d,gc,1,i284,3.47937202453613,
200,27,b,gc,1,i284,6.46330595016479,
201,28,b,gc,1,i284,4.86702990531921,
202,29,d,gc,1,i284,5.20676302909851,
203,30,b,gc,1,i284,3.98405694961548,
204,31,c,gc,0,i284,13.2922279834747,
205,32,,gc,0,i284,30,
206,33,c,gc,1,i284,30,
207,34,d,gc,1,i284,8.5550229549408,
208,35,c,gc,1,i284,7.25681710243225,
209,36,d,gc,1,i284,3.54268598556519,
210,37,b,gc,1,i284,4.20682501792908,
211,38,b,gc,1,i284,8.85269784927368,
212,39,c,gc,1,i284,4.84243583679199,
213,40,c,gc,1,i284,6.65017509460449,
214,41,b,gc,1,i284,4.39418387413025,
215,42,d,gc,1,i284,8.37309408187866,
216,43,c,gc,1,i284,4.56668305397034,
217,44,b,gc,1,i284,3.50178718566895,
218,45,d,gc,1,i284,11.0284278392792,
219,46,b,gc,1,i284,16.1243419647217,
220,47,c,gc,1,i284,4.22120189666748,
221,48,b,gc,0,i284,14.7303478717804,
222,49,d,gc,0,i284,9.00205206871033,
223,50,c,gc,0,i284,23.3061068058014,
224,51,b,gc,0,i284,15.7076559066772,
225,52,d,gc,1,i284,14.0258758068085,
226,53,a,gc,1,i284,12.1522469520569,
227,54,a,gc,0,i284,10.1684050559998,
228,55,b,gc,0,i284,13.563982963562,
229,1,,gc,0,i292,30,
230,1,a,gc,0,i294,28.7820470333099,
231,2,a,gc,1,i294,7.01357102394104,
232,3,d,gc,1,i294,5.56100296974182,
233,4,b,gc,1,i294,8.58194899559021,
234,5,c,gc,1,i294,8.80274891853333,
235,6,d,gc,1,i294,5.08917689323425,
236,7,c,gc,1,i294,5.19057106971741,
237,8,a,gc,1,i294,4.62681412696838,
238,9,a,gc,1,i294,7.62293004989624,
239,10,a,gc,1,i294,3.92728209495544,
240,11,c,gc,1,i294,7.39735794067383,
241,12,a,gc,1,i294,7.09719204902649,
242,13,a,gc,1,i294,13.1636860370636,
243,14,a,gc,1,i294,9.61136698722839,
244,15,c,gc,1,i294,7.95653295516968,
245,16,d,gc,1,i294,5.8799250125885,
246,17,b,gc,1,i294,5.37937211990356,
247,18,d,gc,1,i294,6.84398412704468,
248,19,a,gc,1,i294,9.40854096412659,
249,20,b,gc,1,i294,6.636146068573,
250,21,b,gc,1,i294,8.34162378311157,
251,22,a,gc,1,i294,5.14582014083862,
252,23,d,gc,1,i294,8.08696603775024,
253,24,a,gc,1,i294,6.3426079750061,
254,25,a,gc,1,i294,9.62620902061462,
255,26,d,gc,1,i294,6.82874703407288,
256,27,b,gc,1,i294,8.06343102455139,
257,28,b,gc,1,i294,6.83239221572876,
258,29,d,gc,1,i294,5.56694293022156,
259,30,b,gc,1,i294,6.14781403541565,
260,31,b,gc,1,i294,6.73561501502991,
261,32,d,gc,1,i294,9.30748796463013,
262,33,c,gc,1,i294,6.9083788394928,
263,34,d,gc,1,i294,6.92744898796082,
264,35,c,gc,1,i294,8.6531970500946,
265,36,d,gc,1,i294,6.74748802185059,
266,37,b,gc,1,i294,6.81346988677979,
267,38,b,gc,1,i294,15.8797369003296,
268,39,c,gc,1,i294,6.92504096031189,
269,40,c,gc,1,i294,5.95313596725464,
270,41,b,gc,1,i294,5.00251388549805,
271,42,d,gc,1,i294,9.37845396995544,
272,43,c,gc,1,i294,6.59520220756531,
273,44,b,gc,1,i294,8.47824811935425,
274,45,d,gc,1,i294,13.3831930160522,
275,46,b,gc,1,i294,6.59168720245361,
276,47,c,gc,1,i294,5.32682490348816,
277,48,a,gc,1,i294,8.49795198440552,
278,49,a,gc,0,i294,8.88360691070557,
279,50,a,gc,1,i294,6.18903088569641,
280,51,c,gc,1,i294,9.74597811698914,
281,52,d,gc,1,i294,10.4186861515045,
282,53,a,gc,1,i294,12.2659962177277,
283,54,d,gc,0,i294,8.08525085449219,
284,55,c,gc,0,i294,7.16213703155518,
285,1,c,gc,1,i301,17.4628939628601,
286,2,a,gc,1,i301,4.9252769947052,
287,3,d,gc,1,i301,5.49595093727112,
288,4,b,gc,1,i301,6.76513290405273,
289,5,c,gc,1,i301,5.27990102767944,
290,6,d,gc,1,i301,4.79946494102478,
291,7,c,gc,1,i301,4.73671197891235,
292,8,a,gc,1,i301,4.93328595161438,
293,9,a,gc,1,i301,5.67947816848755,
294,10,a,gc,1,i301,5.36310005187988,
295,11,c,gc,1,i301,4.9148211479187,
296,12,a,gc,1,i301,4.99646401405334,
297,13,a,gc,1,i301,9.52238416671753,
298,14,a,gc,1,i301,6.78655695915222,
299,15,c,gc,1,i301,5.03053689002991,
300,16,d,gc,1,i301,4.87559795379639,
301,17,b,gc,1,i301,4.71090292930603,
302,18,d,gc,1,i301,4.54674196243286,
303,19,a,gc,1,i301,6.1826491355896,
304,20,b,gc,1,i301,6.83021688461304,
305,21,b,gc,1,i301,6.44199991226196,
306,22,a,gc,1,i301,4.76982808113098,
307,23,d,gc,1,i301,6.92132186889648,
308,24,a,gc,1,i301,5.4053328037262,
309,25,a,gc,1,i301,6.41118812561035,
310,26,d,gc,1,i301,7.22902393341064,
311,27,b,gc,1,i301,5.08004403114319,
312,28,b,gc,1,i301,5.99320483207703,
313,29,d,gc,1,i301,5.03892302513123,
314,30,b,gc,1,i301,5.36052680015564,
315,31,b,gc,1,i301,9.57327795028687,
316,32,d,gc,1,i301,9.33899998664856,
317,33,c,gc,1,i301,9.88753414154053,
318,34,a,gc,0,i301,6.35184407234192,
319,35,c,gc,1,i301,9.14880108833313,
320,36,d,gc,1,i301,7.81351804733276,
321,37,b,gc,1,i301,8.28256893157959,
322,38,b,gc,1,i301,12.0660638809204,
323,39,c,gc,1,i301,13.992956161499,
324,40,c,gc,1,i301,6.15814518928528,
325,41,b,gc,1,i301,5.18289709091187,
326,42,d,gc,1,i301,9.17014598846436,
327,43,c,gc,1,i301,6.37679004669189,
328,44,b,gc,1,i301,6.18236899375916,
329,45,d,gc,1,i301,11.5224919319153,
330,46,c,gc,0,i301,24.7276928424835,
331,47,c,gc,1,i301,4.79326796531677,
332,48,a,gc,1,i301,5.5719108581543,
333,49,a,gc,0,i301,9.1720290184021,
334,50,c,gc,0,i301,11.8529930114746,
335,51,b,gc,0,i301,22.0456199645996,
336,52,d,gc,1,i301,30,
337,53,a,gc,1,i301,7.2425639629364,
338,54,c,gc,1,i301,25.5177500247955,
339,55,d,gc,1,i301,20.7701661586761,
340,1,c,gc,1,i305,16.4859111309052,
341,2,a,gc,1,i305,6.30308794975281,
342,3,d,gc,1,i305,19.8345398902893,
343,4,b,gc,1,i305,8.55952906608582,
344,5,c,gc,1,i305,5.80357885360718,
345,6,d,gc,1,i305,6.63418984413147,
346,7,c,gc,1,i305,4.53861308097839,
347,8,a,gc,1,i305,4.53356504440308,
348,9,a,gc,1,i305,6.30558800697327,
349,10,a,gc,1,i305,5.91117715835571,
350,11,c,gc,1,i305,5.97266912460327,
351,12,a,gc,1,i305,7.85966205596924,
352,13,a,gc,1,i305,14.5380058288574,
353,14,a,gc,1,i305,8.19822692871094,
354,15,c,gc,1,i305,15.1645429134369,
355,16,d,gc,1,i305,5.38556909561157,
356,17,b,gc,1,i305,5.59226107597351,
357,18,d,gc,1,i305,12.476322889328,
358,19,a,gc,1,i305,9.10037899017334,
359,20,b,gc,1,i305,7.73259711265564,
360,21,b,gc,1,i305,6.51557683944702,
361,22,a,gc,1,i305,5.67355704307556,
362,23,d,gc,1,i305,12.2971670627594,
363,24,a,gc,1,i305,7.07688188552856,
364,25,a,gc,1,i305,8.81444096565247,
365,26,d,gc,1,i305,6.03641295433044,
366,27,b,gc,1,i305,8.88567090034485,
367,28,b,gc,1,i305,7.32074904441833,
368,29,d,gc,1,i305,5.58547687530518,
369,30,b,gc,1,i305,7.22770714759827,
370,31,b,gc,1,i305,6.26652503013611,
371,32,d,gc,1,i305,7.09740996360779,
372,33,c,gc,1,i305,6.59209394454956,
373,34,d,gc,1,i305,8.43249297142029,
374,35,c,gc,1,i305,8.06243705749512,
375,36,d,gc,1,i305,6.54370713233948,
376,37,b,gc,1,i305,6.65430688858032,
377,38,b,gc,1,i305,14.1958699226379,
378,39,c,gc,1,i305,5.89846110343933,
379,40,c,gc,1,i305,10.6386160850525,
380,41,b,gc,1,i305,6.24292898178101,
381,42,d,gc,1,i305,14.8661851882935,
382,43,c,gc,1,i305,7.55364584922791,
383,44,b,gc,1,i305,12.1308920383453,
384,45,d,gc,1,i305,7.14247894287109,
385,46,b,gc,1,i305,14.1297290325165,
386,47,c,gc,1,i305,15.3903710842133,
387,48,a,gc,1,i305,8.57679009437561,
388,49,c,gc,1,i305,26.84707903862,
389,50,a,gc,1,i305,6.14243292808533,
390,51,a,gc,0,i305,14.4186079502106,
391,52,d,gc,1,i305,8.62364983558655,
392,53,a,gc,1,i305,10.0139739513397,
393,54,a,gc,0,i305,9.31083488464355,
394,55,d,gc,1,i305,4.72767901420593,
395,1,c,gc,1,i308,15.0710489749908,
396,2,a,gc,1,i308,6.31202507019043,
397,3,d,gc,1,i308,6.47794485092163,
398,4,b,gc,1,i308,5.3081750869751,
399,5,c,gc,1,i308,5.70745992660522,
400,6,d,gc,1,i308,4.25788998603821,
401,7,c,gc,1,i308,4.92597818374634,
402,8,a,gc,1,i308,4.3342821598053,
403,9,a,gc,1,i308,5.13368797302246,
404,10,a,gc,1,i308,4.53220105171204,
405,11,c,gc,1,i308,6.50661611557007,
406,12,a,gc,1,i308,5.36151599884033,
407,13,a,gc,1,i308,10.4538679122925,
408,14,a,gc,1,i308,9.02322196960449,
409,15,c,gc,1,i308,7.37517499923706,
410,16,d,gc,1,i308,5.4415910243988,
411,17,b,gc,1,i308,4.81471300125122,
412,18,d,gc,1,i308,4.97094988822937,
413,19,a,gc,1,i308,7.47841000556946,
414,20,b,gc,1,i308,6.78869485855103,
415,21,b,gc,1,i308,7.84378695487976,
416,22,a,gc,1,i308,4.50029921531677,
417,23,d,gc,1,i308,5.67488098144531,
418,24,a,gc,1,i308,6.86206293106079,
419,25,a,gc,1,i308,7.29637289047241,
420,26,d,gc,1,i308,6.30095314979553,
421,27,b,gc,1,i308,14.0284819602966,
422,28,b,gc,1,i308,8.88585996627808,
423,29,d,gc,1,i308,5.42202186584473,
424,30,b,gc,1,i308,5.4835250377655,
425,31,b,gc,1,i308,9.54587507247925,
426,32,d,gc,1,i308,6.27053308486938,
427,33,c,gc,1,i308,6.23842406272888,
428,34,d,gc,1,i308,11.7890388965607,
429,35,c,gc,1,i308,8.19017291069031,
430,36,d,gc,1,i308,8.78108978271484,
431,37,b,gc,1,i308,4.981929063797,
432,38,b,gc,1,i308,19.9763269424438,
433,39,c,gc,1,i308,16.0178050994873,
434,40,c,gc,1,i308,5.39951515197754,
435,41,b,gc,1,i308,5.92775893211365,
436,42,d,gc,1,i308,19.9251220226288,
437,43,c,gc,1,i308,5.86143088340759,
438,44,b,gc,1,i308,8.64161586761475,
439,45,d,gc,1,i308,8.55535507202148,
440,46,d,gc,0,i308,20.5407319068909,
441,47,c,gc,1,i308,6.3997118473053,
442,48,a,gc,1,i308,6.53746104240417,
443,49,c,gc,1,i308,7.25213408470154,
444,50,a,gc,1,i308,6.68378782272339,
445,51,b,gc,0,i308,13.3052070140839,
446,52,a,gc,0,i308,12.3774039745331,
447,53,a,gc,1,i308,7.50219988822937,
448,54,a,gc,0,i308,15.1715250015259,
449,55,b,gc,0,i308,16.2686190605164,
450,1,c,gc,1,i315,16.3566191196442,
451,2,a,gc,1,i315,6.03669309616089,
452,3,d,gc,1,i315,5.83397316932678,
453,4,b,gc,1,i315,9.85001397132874,
454,5,c,gc,1,i315,6.5796070098877,
455,6,d,gc,1,i315,4.92371201515198,
456,7,c,gc,1,i315,6.55062413215637,
457,8,a,gc,1,i315,4.84890794754028,
458,9,a,gc,1,i315,7.9073691368103,
459,10,a,gc,1,i315,5.27414894104004,
460,11,c,gc,1,i315,10.1580250263214,
461,12,a,gc,1,i315,8.99651503562927,
462,13,a,gc,1,i315,10.1137330532074,
463,14,a,gc,1,i315,9.26138401031494,
464,15,c,gc,1,i315,5.98761987686157,
465,16,d,gc,1,i315,6.22767686843872,
466,17,b,gc,1,i315,6.22009491920471,
467,18,d,gc,1,i315,5.57571291923523,
468,19,a,gc,1,i315,11.6868240833282,
469,20,b,gc,1,i315,7.39295411109924,
470,21,b,gc,1,i315,7.03028702735901,
471,22,a,gc,1,i315,5.88145279884338,
472,23,d,gc,1,i315,7.67160320281982,
473,24,a,gc,1,i315,7.44827103614807,
474,25,a,gc,1,i315,7.33070588111877,
475,26,d,gc,1,i315,6.46401286125183,
476,27,b,gc,1,i315,6.66825699806213,
477,28,b,gc,1,i315,7.04707908630371,
478,29,d,gc,1,i315,6.80423021316528,
479,30,b,gc,1,i315,7.27167820930481,
480,31,b,gc,1,i315,12.9071300029755,
481,32,d,gc,1,i315,7.39928698539734,
482,33,c,gc,1,i315,6.27497005462646,
483,34,,gc,0,i315,30,
484,35,c,gc,1,i315,11.8277537822723,
485,36,d,gc,1,i315,7.48205518722534,
486,37,b,gc,1,i315,5.89719295501709,
487,38,b,gc,1,i315,9.14532995223999,
488,39,c,gc,1,i315,7.97471594810486,
489,40,c,gc,1,i315,5.77724409103394,
490,41,b,gc,1,i315,6.25946497917175,
491,42,d,gc,1,i315,15.1909799575806,
492,43,c,gc,1,i315,7.25623989105225,
493,44,b,gc,1,i315,13.6628489494324,
494,45,d,gc,1,i315,9.74652099609375,
495,46,c,gc,0,i315,9.93914294242859,
496,47,c,gc,1,i315,7.52627110481262,
497,48,a,gc,1,i315,8.45256614685059,
498,49,a,gc,0,i315,14.6622970104218,
499,50,c,gc,0,i315,22.5734219551086,
500,51,b,gc,0,i315,15.8781530857086,
501,52,b,gc,0,i315,12.8854959011078,
502,53,a,gc,1,i315,8.78841304779053,
503,54,d,gc,0,i315,14.4889869689941,
504,55,d,gc,1,i315,8.37778496742249,
505,1,c,gc,1,i323,13.1829469203949,
506,2,a,gc,1,i323,6.58004689216614,
507,3,d,gc,1,i323,7.34706687927246,
508,4,b,gc,1,i323,8.78223204612732,
509,5,c,gc,1,i323,6.62501096725464,
510,6,d,gc,1,i323,5.41206288337708,
511,7,c,gc,1,i323,5.76335000991821,
512,8,a,gc,1,i323,5.6928379535675,
513,9,a,gc,1,i323,5.27614307403564,
514,10,a,gc,1,i323,6.93182015419006,
515,11,c,gc,1,i323,7.57901692390442,
516,12,a,gc,1,i323,7.83100605010986,
517,13,a,gc,1,i323,8.79128193855286,
518,14,a,gc,1,i323,6.73254013061523,
519,15,c,gc,1,i323,5.84421300888062,
520,16,d,gc,1,i323,5.12040901184082,
521,17,b,gc,1,i323,7.02100706100464,
522,18,d,gc,1,i323,5.80909013748169,
523,19,a,gc,1,i323,6.62661504745483,
524,20,b,gc,1,i323,9.75206780433655,
525,21,b,gc,1,i323,7.7816150188446,
526,22,a,gc,1,i323,5.40839385986328,
527,23,d,gc,1,i323,8.05579781532288,
528,24,a,gc,1,i323,5.35701203346252,
529,25,a,gc,1,i323,6.92897796630859,
530,26,d,gc,1,i323,6.97098922729492,
531,27,b,gc,1,i323,6.63460922241211,
532,28,b,gc,1,i323,5.33321595191956,
533,29,d,gc,1,i323,5.41270518302917,
534,30,b,gc,1,i323,5.45686507225037,
535,31,b,gc,1,i323,12.921728849411,
536,32,d,gc,1,i323,5.74292802810669,
537,33,c,gc,1,i323,9.5889790058136,
538,34,d,gc,1,i323,20.4550700187683,
539,35,c,gc,1,i323,7.4103569984436,
540,36,d,gc,1,i323,11.0482997894287,
541,37,b,gc,1,i323,4.85746002197266,
542,38,b,gc,1,i323,6.21926498413086,
543,39,a,gc,0,i323,9.97676110267639,
544,40,c,gc,1,i323,5.02862906455994,
545,41,b,gc,1,i323,6.59248208999634,
546,42,d,gc,1,i323,11.081995010376,
547,43,c,gc,1,i323,10.5449719429016,
548,44,a,gc,0,i323,4.44333696365356,
549,45,d,gc,1,i323,6.39999985694885,
550,46,b,gc,1,i323,12.1447401046753,
551,47,c,gc,1,i323,4.88721609115601,
552,48,a,gc,1,i323,5.44420218467712,
553,49,b,gc,0,i323,9.69547486305237,
554,50,a,gc,1,i323,9.84635615348816,
555,51,d,gc,0,i323,15.8313620090485,
556,52,b,gc,0,i323,9.88088202476501,
557,53,a,gc,1,i323,15.9122450351715,
558,54,a,gc,0,i323,17.1166210174561,
559,55,d,gc,1,i323,7.29060912132263,
560,1,c,gc,1,i325,18.662171125412,
561,2,a,gc,1,i325,6.30397605895996,
562,3,d,gc,1,i325,5.61763000488281,
563,4,b,gc,1,i325,5.57999491691589,
564,5,c,gc,1,i325,7.00281286239624,
565,6,d,gc,1,i325,11.1549491882324,
566,7,c,gc,1,i325,6.09181094169617,
567,8,a,gc,1,i325,4.05400490760803,
568,9,a,gc,1,i325,7.05624103546143,
569,10,a,gc,1,i325,4.45348787307739,
570,11,c,gc,1,i325,10.3374350070953,
571,12,a,gc,1,i325,6.39184808731079,
572,13,a,gc,1,i325,6.75416207313538,
573,14,a,gc,1,i325,13.572448015213,
574,15,c,gc,1,i325,7.38752698898315,
575,16,d,gc,1,i325,6.93623900413513,
576,17,b,gc,1,i325,7.79725098609924,
577,18,d,gc,1,i325,8.42002010345459,
578,19,a,gc,1,i325,7.11662006378174,
579,20,b,gc,1,i325,12.6377689838409,
580,21,b,gc,1,i325,9.36496710777283,
581,22,a,gc,1,i325,4.64279198646545,
582,23,d,gc,1,i325,9.84790992736816,
583,24,a,gc,1,i325,5.58713102340698,
584,25,a,gc,1,i325,10.5176661014557,
585,26,d,gc,1,i325,6.94085192680359,
586,27,b,gc,1,i325,4.75843286514282,
587,28,b,gc,1,i325,6.7720000743866,
588,29,d,gc,1,i325,6.82366704940796,
589,30,b,gc,1,i325,5.53588485717773,
590,31,c,gc,0,i325,11.2037971019745,
591,32,d,gc,1,i325,8.68208599090576,
592,33,c,gc,1,i325,7.08346509933472,
593,34,d,gc,1,i325,9.17225289344788,
594,35,c,gc,1,i325,7.68136405944824,
595,36,d,gc,1,i325,8.32152009010315,
596,37,b,gc,1,i325,6.98719501495361,
597,38,b,gc,1,i325,8.18087196350098,
598,39,d,gc,0,i325,7.25872707366943,
599,40,c,gc,1,i325,6.30379295349121,
600,41,b,gc,1,i325,5.49453592300415,
601,42,d,gc,1,i325,7.80262112617493,
602,43,c,gc,1,i325,7.37810111045837,
603,44,b,gc,1,i325,4.39266610145569,
604,45,d,gc,1,i325,12.0697050094604,
605,46,b,gc,1,i325,9.85581684112549,
606,47,c,gc,1,i325,5.76644802093506,
607,48,a,gc,1,i325,6.10242605209351,
608,49,a,gc,0,i325,8.17494702339172,
609,50,a,gc,1,i325,7.36901497840881,
