id,item_id,response,trait,correct,session_id,time_taken,data_set_id
55,3,same,,1,i308,23.0629601478577,
56,4,different,,1,i308,34.5934979915619,
57,1,same,,1,i313,29.9086258411407,
58,2,different,,1,i313,19.5331580638885,
59,3,same,,1,i313,14.7937338352203,
60,4,different,,1,i313,17.8783268928528,
61,1,same,,1,i315,34.3761441707611,
62,2,different,,1,i315,18.4794180393219,
63,3,same,,1,i315,17.4080259799957,
64,4,different,,1,i315,38.59343791008,
65,1,different,,0,i317,4.03294920921326,
66,2,different,,1,i317,3.84331917762756,
67,3,different,,0,i317,3.12429404258728,
68,4,different,,1,i317,2.84615588188171,
69,1,same,,1,i318,24.3144841194153,
70,2,different,,1,i318,12.4832420349121,
71,3,same,,1,i318,15.5819919109344,
72,4,different,,1,i318,17.9974210262299,
73,1,same,,1,i325,37.3787310123444,
74,2,different,,1,i325,24.7181260585785,
75,3,same,,1,i325,19.6191918849945,
76,4,different,,1,i325,22.7679879665375,
77,1,same,,1,i329,6.44492197036743,
78,2,different,,1,i329,13.6768321990967,
79,3,same,,1,i329,5.962730884552,
80,4,different,,1,i329,8.8197169303894,
81,1,,,0,i332,120,
82,2,,,0,i332,120,
83,3,,,0,i332,120,
84,4,,,0,i332,120,
85,1,same,,1,i359,55.952996969223,
86,2,different,,1,i359,25.3252689838409,
87,3,same,,1,i359,30.6783080101013,
88,4,different,,1,i359,30.7559700012207,
89,1,,,0,i361,120,
90,2,,,0,i361,120,
91,3,,,0,i361,120,
92,1,same,,1,i368,38.4940359592438,
93,2,different,,1,i368,15.1273701190948,
94,3,same,,1,i368,14.1866638660431,
95,4,different,,1,i368,23.1440398693085,
96,1,same,,1,i378,48.3942890167236,
97,2,different,,1,i378,16.880863904953,
98,3,same,,1,i378,19.0630879402161,
99,4,different,,1,i378,23.7410459518433,
100,1,different,,0,i386,15.8560881614685,
101,2,different,,1,i386,76.417857170105,
102,3,same,,1,i386,20.7883532047272,
103,2,different,,1,i399,15.8313920497894,
104,3,same,,1,i399,14.9959299564362,
105,1,same,,1,i409,29.7490568161011,
106,2,different,,1,i409,31.7621638774872,
107,3,same,,1,i409,18.1968059539795,
108,4,different,,1,i409,24.2783000469208,
109,1,same,,1,i415,25.430743932724,
110,2,different,,1,i415,13.6596109867096,
111,3,same,,1,i415,16.1053290367126,
112,4,different,,1,i415,19.7235300540924,
113,2,different,,1,i424,25.6051969528198,
114,3,same,,1,i424,18.1339581012726,
115,4,different,,1,i424,23.5618891716003,
116,1,same,,1,i463,45.944638967514,
117,2,different,,1,i463,21.7530930042267,
118,3,same,,1,i463,18.0561418533325,
119,4,different,,1,i463,31.558226108551,
120,2,different,,1,i465,25.9805979728699,
121,1,different,,0,i482,30.7130470275879,
122,2,different,,1,i482,32.1537959575653,
123,3,same,,1,i482,19.6979758739471,
124,4,same,,0,i482,18.7414300441742,
125,1,same,,1,i520,34.1192588806152,
126,2,different,,1,i520,22.5233678817749,
127,3,same,,1,i520,19.4084830284119,
128,4,different,,1,i520,16.1108591556549,
129,1,same,,1,i525,44.7500810623169,
130,2,different,,1,i525,15.8559520244598,
131,3,same,,1,i525,13.9340879917145,
132,4,different,,1,i525,28.1978969573975,
133,1,same,,1,i527,16.9531168937683,
134,2,different,,1,i527,14.8441359996796,
135,3,same,,1,i527,13.4627151489258,
136,4,different,,1,i527,22.4770250320435,
137,1,different,,0,i528,52.7361481189728,
138,2,different,,1,i528,29.6154370307922,
139,3,same,,1,i528,25.6185059547424,
140,4,different,,1,i528,28.5504040718079,
141,1,different,,0,i532,20.6551198959351,
142,2,different,,1,i532,7.01876711845398,
143,3,same,,1,i532,77.3584010601044,
144,4,different,,1,i532,34.1432709693909,
145,1,same,,1,i543,55.8203721046448,
146,2,different,,1,i543,22.8754780292511,
147,3,same,,1,i543,25.672397851944,
148,4,different,,1,i543,43.0782189369202,
149,1,same,,1,i562,34.7367072105408,
150,2,different,,1,i562,19.8721010684967,
151,3,same,,1,i562,15.5475101470947,
152,4,different,,1,i562,33.2499079704285,
153,1,same,,1,i584,35.6626119613647,
154,2,different,,1,i584,21.5250201225281,
155,3,same,,1,i584,29.0022928714752,
156,4,different,,1,i584,27.3028030395508,
157,1,same,,1,i620,16.7583229541779,
158,2,different,,1,i620,17.0156319141388,
159,3,same,,1,i620,15.8598210811615,
160,1,different,,0,i642,28.3075039386749,
161,2,different,,1,i642,13.458701133728,
162,3,same,,1,i642,18.0006561279297,
163,4,different,,1,i642,19.5770351886749,
164,1,same,,1,i674,39.6671190261841,
165,2,different,,1,i674,33.4414248466492,
166,3,same,,1,i674,32.7086582183838,
167,4,different,,1,i674,31.1806030273438,
168,1,same,,1,i686,29.6764090061188,
169,1,same,,1,i746,44.8549580574036,
170,2,different,,1,i746,21.6245648860931,
171,3,same,,1,i746,22.0672371387482,
172,4,different,,1,i746,31.2354500293732,
173,1,same,,1,i813,34.5682859420776,
174,2,different,,1,i813,15.3630800247192,
175,1,same,,1,i821,45.5177321434021,
176,1,same,,1,i822,33.2066469192505,
177,2,different,,1,i821,22.215892791748,
178,3,same,,1,i813,32.442568063736,
179,2,different,,1,i822,13.5435929298401,
180,3,same,,1,i822,13.5041880607605,
181,4,different,,1,i813,28.196133852005,
182,4,different,,1,i822,14.7801530361176,
183,3,same,,1,i821,37.8761839866638,
184,4,same,,0,i821,22.244117975235,
185,1,same,,1,i825,34.0616800785065,
186,2,different,,1,i825,13.1559128761292,
187,3,same,,1,i825,21.7037401199341,
188,1,same,,1,i858,23.3834991455078,
189,2,different,,1,i858,16.5702409744263,
190,4,different,,1,i825,18.1431169509888,
191,3,same,,1,i858,17.5091819763184,
192,4,different,,1,i858,15.2395939826965,
193,1,different,,0,i843,26.0474581718445,
194,2,different,,1,i843,15.1681950092316,
195,3,same,,1,i843,47.8070390224457,
196,4,different,,1,i843,14.9485130310059,
197,2,different,,1,i830,25.1293878555298,
198,3,same,,1,i830,19.7834930419922,
199,1,same,,1,i851,30.2824990749359,
200,4,different,,1,i830,20.9433131217957,
201,2,different,,1,i851,19.5888831615448,
202,3,same,,1,i851,17.3427410125732,
203,4,same,,0,i851,20.1017160415649,
204,1,different,,0,i867,45.4590950012207,
205,2,different,,1,i867,18.4914519786835,
206,3,same,,1,i867,19.5419771671295,
207,4,different,,1,i867,20.6189510822296,
208,1,same,,1,i885,31.2987229824066,
209,2,different,,1,i885,15.3615250587463,
210,3,same,,1,i885,18.0203249454498,
211,4,different,,1,i885,24.5757150650024,
212,1,same,,1,i875,16.611752986908,
213,1,same,,1,i892,30.9168930053711,
214,2,different,,1,i875,14.0929188728333,
215,2,different,,1,i892,18.3761858940125,
216,3,same,,1,i875,12.1922271251678,
217,4,different,,1,i875,9.22915410995483,
218,3,same,,1,i892,15.192076921463,
219,4,different,,1,i892,20.949765920639,
220,1,same,,1,i906,14.9175798892975,
221,2,different,,1,i906,12.4738209247589,
222,3,same,,1,i906,11.6262409687042,
223,4,different,,1,i906,3.77434992790222,
224,1,same,,1,i891,104.075024843216,
225,2,different,,1,i891,27.9944779872894,
226,3,same,,1,i891,15.8723418712616,
227,4,different,,1,i891,34.275249004364,
228,1,same,,1,i929,34.5443558692932,
229,1,same,,1,i932,36.2449021339417,
230,2,different,,1,i929,15.0267350673676,
231,2,different,,1,i932,15.0999028682709,
232,3,same,,1,i932,15.4230690002441,
233,3,same,,1,i929,19.1117179393768,
234,4,different,,1,i932,25.1203517913818,
235,4,different,,1,i929,30.9722499847412,
236,1,same,,1,i960,39.3615410327911,
237,2,different,,1,i960,13.3848509788513,
238,1,same,,1,i945,35.4444119930267,
239,3,same,,1,i960,20.250590801239,
240,2,different,,1,i945,12.329959154129,
241,3,same,,1,i945,19.2521731853485,
242,1,same,,1,i963,35.3605668544769,
243,2,different,,1,i963,16.8833990097046,
244,4,different,,1,i945,47.328195810318,
245,1,same,,1,i987,22.7285740375519,
246,2,different,,1,i987,10.4012861251831,
247,3,same,,1,i987,13.9580790996552,
248,4,different,,1,i987,18.3391649723053,
249,1,same,,1,i964,68.7427840232849,
250,2,different,,1,i964,29.9461710453033,
251,3,same,,1,i964,38.2628490924835,
252,4,different,,1,i964,43.9537467956543,
253,1,same,,1,i1003,24.9526221752167,
254,2,different,,1,i1003,13.9951701164246,
255,3,same,,1,i1003,15.9877099990845,
256,4,different,,1,i1003,22.0165660381317,
257,1,same,,1,i968,36.1124260425568,
258,1,same,,1,i999,50.1725318431854,
259,2,different,,1,i968,21.8664801120758,
260,2,different,,1,i999,12.4231259822845,
261,3,same,,1,i999,18.2189769744873,
262,3,same,,1,i968,25.5982179641724,
263,4,different,,1,i968,33.0742590427399,
264,2,different,,1,i1010,28.0824348926544,
265,3,same,,1,i1010,43.661789894104,
266,4,different,,1,i1010,29.9430208206177,
267,1,different,,0,i1004,26.3601551055908,
268,2,same,,0,i1004,9.88725399971008,
269,3,same,,1,i1004,4.11028504371643,
270,4,different,,1,i1004,6.36609697341919,
271,1,same,,1,i1047,38.3804678916931,
272,2,different,,1,i1047,16.5576090812683,
273,3,same,,1,i1047,14.1688120365143,
274,4,different,,1,i1047,25.0276989936829,
275,1,same,,1,i1050,20.6705820560455,
276,2,different,,1,i1050,15.2572770118713,
277,3,same,,1,i1050,14.6657938957214,
278,4,different,,1,i1050,20.4741568565369,
279,1,same,,1,i1057,63.1631088256836,
280,2,different,,1,i1057,20.824107170105,
281,3,same,,1,i1057,28.8846189975739,
282,4,different,,1,i1057,39.4639279842377,
283,1,same,,1,i1063,107.543304920197,
284,2,different,,1,i1063,33.3809130191803,
285,3,same,,1,i1063,47.0500540733337,
286,1,different,,0,i1064,25.3559741973877,
287,4,same,,0,i1063,27.4137589931488,
288,2,different,,1,i1064,14.9785828590393,
289,3,same,,1,i1064,14.4568500518799,
290,4,different,,1,i1064,46.2727630138397,
291,1,same,,1,i1092,25.1875858306885,
292,2,different,,1,i1092,16.0351982116699,
293,3,same,,1,i1092,14.6335289478302,
294,4,different,,1,i1092,22.092983007431,
295,1,same,,1,i1096,57.1232240200043,
296,2,different,,1,i1096,21.9653949737549,
297,3,same,,1,i1096,20.2063229084015,
298,4,different,,1,i1096,26.1506080627441,
299,1,same,,1,i1107,38.54283618927,
300,2,different,,1,i1107,17.7500669956207,
301,3,different,,0,i1107,13.5203430652618,
302,4,different,,1,i1107,15.0455298423767,
303,1,same,,1,i1110,39.9535179138184,
304,2,different,,1,i1110,18.0633859634399,
305,3,same,,1,i1110,17.8653349876404,
306,4,different,,1,i1110,35.9112842082977,
307,1,different,,0,i1114,32.7394480705261,
308,3,same,,1,i1114,23.0741329193115,
309,1,same,,1,i1113,54.708881855011,
310,2,different,,1,i1113,23.6202349662781,
311,3,same,,1,i1113,41.6997721195221,
312,4,different,,1,i1113,27.4284918308258,
313,1,same,,1,i1120,54.3435728549957,
314,2,different,,1,i1120,21.8553140163422,
315,3,same,,1,i1120,16.662887096405,
316,4,different,,1,i1120,33.1158208847046,
317,2,different,,1,i1125,17.6592710018158,
318,1,same,,1,i1130,41.8617289066315,
319,2,different,,1,i1130,19.2765190601349,
320,3,same,,1,i1130,27.6029708385468,
321,4,different,,1,i1130,27.0637691020966,
322,1,different,,0,i1131,27.2259020805359,
323,2,different,,1,i1131,35.7602450847626,
324,3,same,,1,i1131,18.7298331260681,
325,4,different,,1,i1131,25.742861032486,
326,1,different,,0,i1136,37.1123731136322,
327,2,different,,1,i1136,27.579775094986,
328,3,same,,1,i1136,37.8656070232391,
329,1,same,,1,i1138,33.7646169662476,
330,4,same,,0,i1136,43.2533710002899,
331,2,different,,1,i1138,20.9851980209351,
332,3,same,,1,i1138,22.1545379161835,
333,4,different,,1,i1138,27.0209829807281,
334,1,same,,1,i1148,27.6719539165497,
335,2,different,,1,i1148,22.2953209877014,
336,3,same,,1,i1148,26.7224850654602,
337,4,same,,0,i1148,17.4738337993622,
338,1,same,,1,i1150,28.5587089061737,
339,2,different,,1,i1150,15.170135974884,
340,3,same,,1,i1150,14.3082869052887,
341,4,different,,1,i1150,8.96152591705322,
342,1,different,,0,i1164,16.8963420391083,
343,2,different,,1,i1164,16.0539450645447,
344,3,same,,1,i1164,29.3800449371338,
345,4,different,,1,i1164,12.400386095047,
346,1,different,,0,i1166,8.85418796539307,
347,2,different,,1,i1166,12.0506291389465,
348,3,same,,1,i1166,27.1303081512451,
349,4,different,,1,i1166,9.04718494415283,
350,1,same,,1,i1169,18.4640390872955,
351,2,different,,1,i1169,19.1884670257568,
352,3,same,,1,i1169,15.5634088516235,
353,4,same,,0,i1169,26.199481010437,
354,1,same,,1,i1181,22.9919230937958,
355,2,different,,1,i1181,17.3204700946808,
356,3,same,,1,i1181,23.5384750366211,
357,4,different,,1,i1181,17.5190811157227,
358,1,same,,1,i1185,45.3698139190674,
359,2,different,,1,i1185,17.3950159549713,
360,3,same,,1,i1185,22.3938479423523,
361,1,same,,1,i1186,35.9832708835602,
362,2,different,,1,i1186,16.6566429138184,
363,3,different,,0,i1186,27.6251900196075,
364,4,different,,1,i1186,23.908350944519,
365,1,different,,0,i1192,35.4701271057129,
366,2,different,,1,i1192,42.9937229156494,
367,3,same,,1,i1192,108.213943958282,
368,4,different,,1,i1192,47.1909410953522,
369,2,different,,1,i1202,27.874274969101,
370,1,same,,1,i1208,67.8615260124207,
371,2,different,,1,i1208,24.0244238376617,
372,3,same,,1,i1208,45.8156499862671,
373,1,same,,1,i1209,59.2201540470123,
374,2,different,,1,i1209,20.2278640270233,
375,3,same,,1,i1209,25.2925291061401,
376,4,different,,1,i1209,27.4661200046539,
377,1,same,,1,i1216,27.5517659187317,
378,2,different,,1,i1216,16.7748517990112,
379,3,same,,1,i1216,22.3062608242035,
380,4,different,,1,i1216,28.1201910972595,
381,1,same,,1,i1214,57.1073927879333,
382,2,different,,1,i1214,25.2862839698792,
383,3,same,,1,i1214,36.1616079807281,
384,4,different,,1,i1214,34.1156158447266,
385,1,same,,1,i1218,68.6481800079346,
386,2,different,,1,i1218,24.6735990047455,
387,3,same,,1,i1218,27.881334066391,
388,4,different,,1,i1218,33.9444019794464,
389,1,,,0,i1219,120,
390,2,,,0,i1219,120,
391,3,,,0,i1219,120,
392,4,,,0,i1219,120,
393,1,same,,1,i1229,47.9335541725159,
394,2,different,,1,i1229,50.0782120227814,
395,3,same,,1,i1229,21.4018030166626,
396,4,different,,1,i1229,45.106260061264,
397,1,different,,0,i1233,28.7750389575958,
398,2,same,,0,i1233,21.3793699741364,
399,3,same,,1,i1233,22.7717971801758,
400,4,same,,0,i1233,17.978462934494,
401,1,different,,0,i1227,22.441929101944,
402,2,different,,1,i1227,8.96454691886902,
403,1,,,0,i1239,120,
404,3,same,,1,i1227,17.1871819496155,
405,2,,,0,i1239,120,
406,3,,,0,i1239,120,
407,4,different,,1,i1239,77.4956941604614,
408,1,same,,1,i1243,53.7284419536591,
409,1,same,,1,i1244,27.0302150249481,
410,2,different,,1,i1244,16.256031036377,
411,2,different,,1,i1243,25.4201118946075,
412,3,different,,0,i1244,15.264032125473,
413,3,same,,1,i1243,21.4229278564453,
414,4,different,,1,i1244,23.5189580917358,
415,4,different,,1,i1243,28.4305009841919,
416,1,same,,1,i1251,33.8508749008179,
417,2,different,,1,i1251,17.5608770847321,
418,3,same,,1,i1251,20.3963930606842,
419,4,different,,1,i1251,24.616975069046,
420,1,same,,1,i1256,38.597118139267,
421,2,different,,1,i1256,14.9892618656158,
422,3,same,,1,i1256,15.9972732067108,
423,4,different,,1,i1256,18.5624849796295,
424,1,same,,1,i1265,29.9391560554504,
425,2,different,,1,i1265,17.3560490608215,
426,3,same,,1,i1265,14.5324518680573,
427,4,different,,1,i1265,15.565712928772,
428,1,same,,1,i1264,28.055055141449,
429,2,different,,1,i1264,23.2201452255249,
430,3,same,,1,i1264,31.0560600757599,
431,4,different,,1,i1264,17.2236611843109,
432,2,different,,1,i1266,13.4366040229797,
433,3,same,,1,i1266,14.464378118515,
434,4,same,,0,i1266,13.1824831962585,
435,1,same,,1,i1274,26.7755239009857,
436,1,same,,1,i1277,31.1224670410156,
437,2,different,,1,i1277,19.5783681869507,
438,3,same,,1,i1277,23.0353379249573,
439,4,different,,1,i1277,40.7399489879608,
440,1,same,,1,i1289,27.5784919261932,
441,2,different,,1,i1289,15.8533689975739,
442,3,same,,1,i1289,26.2223200798035,
443,4,different,,1,i1289,18.9316000938416,
444,1,same,,1,i1287,26.5836899280548,
445,2,different,,1,i1287,15.4953219890594,
446,3,same,,1,i1287,33.5232830047607,
447,4,different,,1,i1287,20.5157880783081,
448,1,same,,1,i1291,43.4224259853363,
449,2,different,,1,i1291,23.4769771099091,
450,3,same,,1,i1291,24.9200849533081,
451,4,different,,1,i1291,24.8370571136475,
452,1,different,,0,i1296,22.0660040378571,
453,1,same,,1,i1319,48.3105990886688,
454,2,different,,1,i1319,19.2092199325562,
455,3,same,,1,i1319,14.2744591236115,
456,4,same,,0,i1319,21.1008880138397,
457,1,same,,1,i1322,31.5215530395508,
458,2,different,,1,i1322,19.8557431697845,
459,3,different,,0,i1322,17.6689760684967,
460,1,same,,1,i1328,34.5525259971619,
461,4,different,,1,i1322,20.3784580230713,
462,2,different,,1,i1328,18.6955878734589,
463,3,same,,1,i1328,12.5403490066528,
464,4,different,,1,i1328,17.101086139679,
465,1,same,,1,i1325,40.694787979126,
466,2,different,,1,i1325,15.4263751506805,
467,3,same,,1,i1325,14.7421309947968,
468,4,different,,1,i1325,22.865385055542,
469,1,,,0,i1326,120,
470,2,different,,1,i1326,60.2134819030762,
471,3,same,,1,i1326,17.4965951442719,
472,4,different,,1,i1326,25.0193169116974,
473,1,different,,0,i1333,20.322597026825,
474,2,different,,1,i1333,18.0960309505463,
475,3,same,,1,i1333,21.3733348846436,
476,4,different,,1,i1333,13.182473897934,
477,1,different,,0,i1337,16.5066480636597,
478,2,different,,1,i1337,3.88879299163818,
479,3,different,,0,i1337,17.8929591178894,
480,4,same,,0,i1337,21.6771631240845,
481,1,different,,0,i1339,120,
482,2,same,,0,i1339,29.7834181785583,
483,3,same,,1,i1339,36.1636598110199,
484,4,same,,0,i1339,41.3853259086609,
485,1,same,,1,i1356,36.1836650371552,
486,2,different,,1,i1356,14.3271930217743,
487,3,same,,1,i1356,14.4661200046539,
488,4,different,,1,i1356,13.7421419620514,
489,1,same,,1,i1359,29.2394959926605,
490,2,different,,1,i1359,23.923348903656,
491,3,same,,1,i1359,12.6495192050934,
492,4,different,,1,i1359,16.0643320083618,
493,1,same,,1,i1380,33.9182229042053,
494,2,different,,1,i1380,19.9095370769501,
495,3,same,,1,i1380,17.4685921669006,
496,1,same,,1,i1378,39.1925270557404,
497,2,different,,1,i1378,17.1595118045807,
498,3,same,,1,i1378,17.9806039333344,
499,4,different,,1,i1378,30.0794839859009,
500,1,same,,1,i1384,42.4915339946747,
501,2,different,,1,i1384,11.3566009998322,
502,3,same,,1,i1384,14.9289751052856,
503,4,different,,1,i1384,24.9813029766083,
504,1,same,,1,i1377,48.4716951847076,
505,2,different,,1,i1377,23.1252830028534,
506,3,same,,1,i1377,22.1529519557953,
507,4,different,,1,i1377,33.7970809936523,
508,1,same,,1,i1383,39.8587338924408,
509,1,same,,1,i1391,33.0333321094513,
510,2,different,,1,i1391,27.8644258975983,
511,3,same,,1,i1391,24.0689930915833,
512,4,different,,1,i1391,43.3532280921936,
513,1,same,,1,i1396,34.5474710464478,
514,2,same,,0,i1396,8.48140811920166,
515,3,same,,1,i1396,18.8027539253235,
516,4,different,,1,i1396,22.8928561210632,
517,1,same,,1,i1403,21.4118711948395,
518,2,different,,1,i1403,14.5613749027252,
519,3,same,,1,i1403,13.6373519897461,
520,4,different,,1,i1403,19.9701051712036,
521,1,same,,1,i1417,75.3603239059448,
522,3,same,,1,i1417,27.5761229991913,
523,4,different,,1,i1417,24.2763030529022,
524,1,same,,1,i1429,31.2909359931946,
525,2,different,,1,i1429,14.1890270709991,
526,3,same,,1,i1429,17.0012350082397,
527,4,different,,1,i1429,28.6579620838165,
528,1,different,,0,i1423,38.9636330604553,
529,2,different,,1,i1423,19.8477838039398,
530,3,same,,1,i1423,51.9613659381866,
531,4,different,,1,i1423,30.630096912384,
532,1,different,,0,i1436,42.8683540821075,
533,3,same,,1,i1436,16.3203709125519,
534,4,same,,0,i1436,21.8518800735474,
535,1,same,,1,i1447,27.7621078491211,
536,2,different,,1,i1447,26.5634009838104,
537,3,same,,1,i1447,15.9563250541687,
538,4,same,,0,i1447,27.4249789714813,
539,1,same,,1,i1444,31.3636658191681,
540,2,different,,1,i1444,15.4812450408936,
541,3,same,,1,i1444,12.863893032074,
542,4,different,,1,i1444,13.3753368854523,
543,1,same,,1,i1448,40.8270778656006,
544,2,different,,1,i1448,12.9730639457703,
545,3,same,,1,i1448,24.6186649799347,
546,4,different,,1,i1448,19.2872459888458,
547,1,same,,1,i1451,27.2451961040497,
548,2,different,,1,i1451,21.1953890323639,
549,3,same,,1,i1451,28.3596220016479,
550,4,different,,1,i1451,49.6796071529388,
551,1,same,,1,i1464,41.9227120876312,
552,2,different,,1,i1464,16.5999639034271,
553,3,same,,1,i1464,18.6500182151794,
554,4,same,,0,i1464,20.9058229923248,
555,1,same,,1,i1477,50.7196900844574,
556,2,different,,1,i1477,18.663966178894,
557,3,same,,1,i1477,22.1442317962646,
558,4,different,,1,i1477,42.2005059719086,
559,1,same,,1,i1476,17.4696321487427,
560,1,same,,1,i1481,27.0970158576965,
561,3,same,,1,i1476,22.0056219100952,
562,2,different,,1,i1481,14.6670770645142,
563,4,different,,1,i1476,18.5178318023682,
564,3,same,,1,i1481,14.3674340248108,
565,4,different,,1,i1481,24.0706450939178,
566,2,different,,1,i1479,21.5302829742432,
567,3,same,,1,i1479,34.8509488105774,
568,4,different,,1,i1479,21.6328229904175,
569,1,same,,1,i1483,39.3683440685272,
570,2,different,,1,i1483,20.6049621105194,
571,3,same,,1,i1483,22.2730479240417,
572,4,different,,1,i1483,17.1891481876373,
573,1,same,,1,i1495,41.9024250507355,
574,2,different,,1,i1495,19.417004108429,
575,3,same,,1,i1495,22.5855348110199,
576,4,different,,1,i1495,32.1923379898071,
577,1,same,,1,i1499,48.517560005188,
578,1,same,,1,i1497,30.5476200580597,
579,2,different,,1,i1499,19.2987339496613,
580,2,different,,1,i1497,24.9912619590759,
581,3,same,,1,i1499,17.3712410926819,
582,3,same,,1,i1497,20.7393260002136,
583,4,different,,1,i1499,20.2707550525665,
584,4,different,,1,i1497,22.0993790626526,
585,1,same,,1,i1519,37.1260449886322,
586,2,different,,1,i1519,21.7086391448975,
587,3,same,,1,i1519,22.2420060634613,
588,4,different,,1,i1519,23.7091860771179,
589,1,same,,1,i1521,41.835667848587,
590,2,different,,1,i1521,29.3721740245819,
591,3,same,,1,i1521,28.2948770523071,
592,4,different,,1,i1521,29.6446712017059,
593,1,same,,1,i1531,32.2005620002747,
594,2,different,,1,i1531,23.2731819152832,
595,3,same,,1,i1531,18.4819319248199,
596,4,different,,1,i1531,43.8713178634644,
597,1,different,,0,i1533,38.5358340740204,
598,2,different,,1,i1533,18.7142381668091,
599,3,different,,0,i1533,18.6695199012756,
600,4,different,,1,i1533,15.829647064209,
601,1,same,,1,i1534,24.4496388435364,
602,2,different,,1,i1534,14.5067629814148,
603,3,same,,1,i1534,15.2739901542664,
604,4,different,,1,i1534,31.1944279670715,
605,1,different,,0,i1550,20.5511620044708,
606,2,different,,1,i1550,10.9539020061493,
607,3,same,,1,i1550,21.4063618183136,
608,4,same,,0,i1550,19.0699510574341,
609,1,same,,1,i1558,51.7569100856781,
610,2,different,,1,i1558,19.780335187912,
611,3,same,,1,i1558,22.4616410732269,
612,4,different,,1,i1558,19.3329248428345,
613,1,same,,1,i1561,36.3098850250244,
614,2,different,,1,i1561,12.4761438369751,
615,3,same,,1,i1561,15.9927270412445,
616,4,different,,1,i1561,27.6693778038025,
617,2,different,,1,i1564,20.5480971336365,
618,3,different,,0,i1564,18.6053559780121,
619,1,same,,1,i1574,37.3266618251801,
620,2,different,,1,i1574,20.1871190071106,
621,3,same,,1,i1574,16.3640201091766,
622,4,different,,1,i1574,19.8419089317322,
623,1,same,,1,i1579,37.4058880805969,
624,2,different,,1,i1579,17.367518901825,
625,3,same,,1,i1579,45.1637399196625,
626,4,different,,1,i1579,23.3768849372864,
627,1,same,,1,i1588,28.4304847717285,
628,1,same,,1,i1585,41.5419249534607,
629,2,different,,1,i1585,24.2824048995972,
630,1,same,,1,i1586,65.5556778907776,
631,3,same,,1,i1585,25.434485912323,
632,2,different,,1,i1586,16.4029161930084,
633,3,same,,1,i1586,27.8434090614319,
634,4,different,,1,i1586,18.742595911026,
635,2,different,,1,i1580,31.3026969432831,
636,3,same,,1,i1580,23.1652481555939,
637,4,different,,1,i1580,62.2878289222717,
638,1,same,,1,i1587,45.8549571037292,
639,2,different,,1,i1587,18.8471319675446,
640,3,same,,1,i1587,22.7396230697632,
641,4,different,,1,i1587,33.8409230709076,
642,1,same,,1,i1598,28.1709389686584,
643,2,different,,1,i1598,15.3072118759155,
644,3,same,,1,i1598,7.58008480072021,
645,4,different,,1,i1598,3.98535799980164,
646,1,same,,1,i1599,27.6224889755249,
647,2,different,,1,i1599,24.6373550891876,
648,3,same,,1,i1599,13.9413919448853,
649,4,same,,0,i1599,15.7421231269836,
650,1,same,,1,i1605,66.5079600811005,
651,2,different,,1,i1605,28.1683971881866,
652,3,same,,1,i1605,27.8627400398254,
653,4,different,,1,i1605,30.0252270698547,
654,1,same,,1,i1607,42.6612310409546,
655,2,different,,1,i1607,17.6448409557343,
