id,item_id,response,trait,correct,session_id,time_taken,data_set_id
84,19,different,gv,1,i247,6.00108003616333,
85,20,different,gv,1,i247,5.01910209655762,
86,21,different,gv,1,i247,7.83510088920593,
87,22,same,gv,1,i247,8.9121630191803,
88,23,different,gv,1,i247,4.98973107337952,
89,24,different,gv,1,i247,3.69414710998535,
90,25,same,gv,1,i247,5.49010491371155,
91,26,same,gv,1,i247,4.36647486686707,
92,27,different,gv,1,i247,5.26712989807129,
93,28,different,gv,1,i247,4.46950793266296,
94,29,same,gv,1,i247,4.71213483810425,
95,30,same,gv,1,i247,4.83188915252686,
96,31,different,gv,1,i247,5.20397090911865,
97,32,same,gv,1,i247,4.3526599407196,
98,33,same,gv,1,i247,4.06292676925659,
99,34,same,gv,1,i247,3.9831440448761,
100,35,different,gv,1,i247,4.47482299804688,
101,36,different,gv,1,i247,4.05544114112854,
102,37,same,gv,1,i247,4.55856490135193,
103,38,different,gv,1,i247,4.46358585357666,
104,39,same,gv,1,i247,3.82101702690125,
105,40,different,gv,1,i247,4.85712909698486,
106,41,same,gv,1,i247,4.49238109588623,
107,42,different,gv,1,i247,7.17865991592407,
108,43,same,gv,1,i247,3.6255669593811,
109,44,same,gv,1,i247,4.14787817001343,
110,45,different,gv,1,i247,3.50949001312256,
111,46,different,gv,1,i247,3.4366729259491,
112,47,different,gv,1,i247,3.5342390537262,
113,48,same,gv,1,i247,3.74244999885559,
114,49,same,gv,1,i247,3.90509510040283,
115,50,different,gv,1,i247,5.84607601165771,
116,51,different,gv,1,i247,3.91906094551086,
117,52,same,gv,1,i247,3.81392598152161,
118,1,same,gv,1,i248,14.6268880367279,
119,2,,gv,0,i248,30,
120,3,,gv,0,i248,30,
121,4,,gv,0,i248,30,
122,5,,gv,0,i248,30,
123,6,,gv,0,i248,30,
124,7,,gv,0,i248,30,
125,8,,gv,0,i248,30,
126,9,,gv,0,i248,30,
127,1,same,gv,1,i251,5.20030283927917,
128,2,same,gv,1,i251,4.38419389724731,
129,3,different,gv,1,i251,3.58248805999756,
130,4,same,gv,1,i251,4.90930604934692,
131,5,different,gv,1,i251,4.17563986778259,
132,6,same,gv,1,i251,3.60680198669434,
133,7,different,gv,1,i251,6.61987900733948,
134,8,same,gv,1,i251,3.43691396713257,
135,9,different,gv,1,i251,9.68198108673096,
136,10,same,gv,1,i251,4.39240217208862,
137,11,same,gv,1,i251,7.34154295921326,
138,12,different,gv,1,i251,6.58235907554626,
139,13,same,gv,1,i251,3.74452495574951,
140,14,different,gv,1,i251,4.41571998596191,
141,15,different,gv,1,i251,6.14972686767578,
142,16,same,gv,1,i251,4.66361308097839,
143,17,same,gv,0,i251,5.48811292648315,
144,18,same,gv,1,i251,7.77223420143127,
145,19,different,gv,1,i251,14.359344959259,
146,20,different,gv,1,i251,7.38242101669312,
147,21,different,gv,1,i251,17.7939019203186,
148,22,same,gv,1,i251,6.22597694396973,
149,23,same,gv,0,i251,6.00504398345947,
150,24,different,gv,1,i251,11.3528249263763,
151,25,different,gv,0,i251,10.0445959568024,
152,26,same,gv,1,i251,8.34044194221497,
153,27,different,gv,1,i251,12.0950679779053,
154,28,different,gv,1,i251,8.17329120635986,
155,29,same,gv,1,i251,8.74861121177673,
156,30,same,gv,1,i251,12.3208789825439,
157,31,different,gv,1,i251,12.0694160461426,
158,32,same,gv,1,i251,15.5101239681244,
159,33,same,gv,1,i251,7.23070406913757,
160,34,same,gv,1,i251,6.52147197723389,
161,35,different,gv,1,i251,19.0652041435242,
162,36,different,gv,1,i251,12.6017181873322,
163,37,different,gv,0,i251,18.2869219779968,
164,38,same,gv,0,i251,16.958820104599,
165,39,same,gv,1,i251,13.1498820781708,
166,40,different,gv,1,i251,11.4613480567932,
167,41,same,gv,1,i251,13.2922320365906,
168,42,different,gv,1,i251,22.1875250339508,
169,43,different,gv,0,i251,7.39180493354797,
170,44,same,gv,1,i251,22.4697761535645,
171,45,different,gv,1,i251,12.1248681545258,
172,46,different,gv,1,i251,6.78783702850342,
173,47,different,gv,1,i251,23.3643350601196,
174,48,same,gv,1,i251,15.4507029056549,
175,49,same,gv,1,i251,8.24987006187439,
176,50,different,gv,1,i251,7.17256808280945,
177,51,different,gv,1,i251,7.27486085891724,
178,52,different,gv,0,i251,21.1009318828583,
179,1,same,gv,1,i252,8.98312711715698,
180,2,same,gv,1,i252,6.26146912574768,
181,3,different,gv,1,i252,4.31716084480286,
182,4,same,gv,1,i252,6.78555798530579,
183,5,different,gv,1,i252,6.66402983665466,
184,6,same,gv,1,i252,7.34302306175232,
185,7,different,gv,1,i252,5.82791519165039,
186,8,same,gv,1,i252,7.34874796867371,
187,9,same,gv,0,i252,7.34409117698669,
188,10,same,gv,1,i252,7.14725184440613,
189,11,same,gv,1,i252,5.87079095840454,
190,12,different,gv,1,i252,7.64731502532959,
191,13,same,gv,1,i252,5.75577783584595,
192,14,different,gv,1,i252,5.52943801879883,
193,15,different,gv,1,i252,10.5732460021973,
194,16,same,gv,1,i252,8.50419807434082,
195,17,different,gv,1,i252,10.5436120033264,
196,18,same,gv,1,i252,11.8352870941162,
197,19,different,gv,1,i252,13.6456089019775,
198,20,different,gv,1,i252,20.3451418876648,
199,21,same,gv,0,i252,10.2263689041138,
200,22,same,gv,1,i252,8.60755610466003,
201,23,different,gv,1,i252,12.7289209365845,
202,24,different,gv,1,i252,12.5542590618134,
203,25,different,gv,0,i252,30,
204,26,same,gv,1,i252,9.23955488204956,
205,27,different,gv,1,i252,9.84617209434509,
206,28,different,gv,1,i252,9.06015110015869,
207,29,same,gv,1,i252,12.7076189517975,
208,30,same,gv,1,i252,12.6920800209045,
209,31,different,gv,1,i252,13.5767140388489,
210,32,same,gv,1,i252,9.78025913238525,
211,33,same,gv,1,i252,8.42611718177795,
212,34,same,gv,1,i252,7.00908803939819,
213,35,different,gv,1,i252,16.5561048984528,
214,36,different,gv,1,i252,8.87978482246399,
215,37,same,gv,1,i252,14.0249149799347,
216,38,different,gv,1,i252,8.88835501670837,
217,39,same,gv,1,i252,15.1283569335938,
218,40,different,gv,1,i252,11.6862599849701,
219,41,same,gv,1,i252,13.1669938564301,
220,42,same,gv,0,i252,14.7627928256989,
221,43,same,gv,1,i252,15.2708959579468,
222,44,different,gv,0,i252,30,
223,45,different,gv,1,i252,12.7224590778351,
224,46,different,gv,1,i252,23.4819989204407,
225,47,different,gv,1,i252,10.9783751964569,
226,48,same,gv,1,i252,18.4229488372803,
227,49,same,gv,1,i252,29.6766180992126,
228,50,different,gv,1,i252,12.4159159660339,
229,51,different,gv,1,i252,17.0713200569153,
230,52,same,gv,1,i252,30,
231,1,same,gv,1,i254,14.6362199783325,
232,2,same,gv,1,i254,6.62140393257141,
233,3,different,gv,1,i254,21.2221021652222,
234,4,same,gv,1,i254,25.3595490455627,
235,5,different,gv,1,i254,19.9941868782043,
236,6,same,gv,1,i254,16.1142961978912,
237,7,different,gv,1,i254,4.70353889465332,
238,8,same,gv,1,i254,4.94878697395325,
239,9,different,gv,1,i254,28.111111164093,
240,10,same,gv,1,i254,8.31703400611877,
241,11,same,gv,1,i254,5.95374894142151,
242,12,different,gv,1,i254,9.96928906440735,
243,13,same,gv,1,i254,6.11212801933289,
244,14,different,gv,1,i254,13.9739091396332,
245,15,same,gv,0,i254,30,
246,16,same,gv,1,i254,14.9499151706696,
247,17,different,gv,1,i254,7.08611416816711,
248,18,same,gv,1,i254,15.7465660572052,
249,19,different,gv,1,i254,12.7365298271179,
250,20,different,gv,1,i254,14.6267039775848,
251,21,different,gv,1,i254,10.6597790718079,
252,22,same,gv,1,i254,18.9552021026611,
253,23,different,gv,1,i254,21.3818900585175,
254,24,same,gv,0,i254,30,
255,25,same,gv,1,i254,21.9738259315491,
256,26,same,gv,1,i254,11.0345630645752,
257,27,different,gv,1,i254,30,
258,28,different,gv,1,i254,27.0710618495941,
259,29,,gv,0,i254,30,
260,30,same,gv,1,i254,20.4429678916931,
261,31,same,gv,0,i254,10.6434547901154,
262,32,same,gv,1,i254,28.429615020752,
263,33,same,gv,1,i254,12.4684238433838,
264,34,same,gv,1,i254,30,
265,35,different,gv,1,i254,29.5550920963287,
266,36,different,gv,1,i254,21.858668088913,
267,37,same,gv,1,i254,24.2100868225098,
268,38,same,gv,0,i254,28.279217004776,
269,39,same,gv,1,i254,18.7976729869843,
270,40,different,gv,1,i254,17.2869031429291,
271,41,same,gv,1,i254,17.1770198345184,
272,42,different,gv,1,i254,16.7470400333405,
273,43,different,gv,0,i254,18.2333471775055,
274,44,different,gv,0,i254,26.3089320659637,
275,45,different,gv,1,i254,20.5588610172272,
276,46,different,gv,1,i254,21.9368431568146,
277,47,different,gv,1,i254,12.8905720710754,
278,48,different,gv,0,i254,20.7334170341492,
279,49,same,gv,1,i254,22.1709849834442,
280,50,different,gv,1,i254,21.664186000824,
281,51,different,gv,1,i254,25.3972821235657,
282,52,different,gv,0,i254,9.92902302742004,
283,42,,gv,0,i266,30,
284,43,,gv,0,i266,30,
285,44,,gv,0,i266,30,
286,45,,gv,0,i266,30,
287,46,,gv,0,i266,30,
288,47,,gv,0,i266,30,
289,48,,gv,0,i266,30,
290,49,,gv,0,i266,30,
291,50,,gv,0,i266,30,
292,51,,gv,0,i266,30,
293,52,,gv,0,i266,30,
294,19,,gv,0,i267,30,
295,12,,gv,0,i268,30,
296,1,same,gv,1,i284,4.5353410243988,
297,2,same,gv,1,i284,3.83445811271667,
298,3,different,gv,1,i284,5.00720500946045,
299,4,same,gv,1,i284,6.29694890975952,
300,5,different,gv,1,i284,7.06980586051941,
301,6,same,gv,1,i284,5.28906917572021,
302,7,different,gv,1,i284,6.69667291641235,
303,8,same,gv,1,i284,10.3099241256714,
304,9,different,gv,1,i284,11.7421410083771,
305,10,same,gv,1,i284,30,
306,11,different,gv,0,i284,8.9527759552002,
307,12,different,gv,1,i284,14.7102251052856,
308,13,same,gv,1,i284,9.31754899024963,
309,14,different,gv,1,i284,18.007513999939,
310,15,different,gv,1,i284,27.3974418640137,
311,16,same,gv,1,i284,27.6078431606293,
312,17,different,gv,1,i284,15.2365880012512,
313,18,same,gv,1,i284,23.8322260379791,
314,19,different,gv,1,i284,14.0648579597473,
315,20,different,gv,1,i284,26.1456241607666,
316,21,different,gv,1,i284,18.4876420497894,
317,22,same,gv,1,i284,28.6050889492035,
318,1,same,gv,1,i283,6.26347494125366,
319,2,same,gv,1,i283,6.48600888252258,
320,3,different,gv,1,i283,5.03231692314148,
321,4,same,gv,1,i283,5.96332812309265,
322,5,different,gv,1,i283,6.42900109291077,
323,23,different,gv,1,i284,30,
324,6,same,gv,1,i283,5.39381289482117,
325,7,same,gv,0,i283,10.1970028877258,
326,24,different,gv,1,i284,15.9534440040588,
327,8,same,gv,1,i283,7.78493499755859,
328,9,different,gv,1,i283,19.1425738334656,
329,10,same,gv,1,i283,5.16214680671692,
330,25,,gv,0,i284,30,
331,11,same,gv,1,i283,6.46378493309021,
332,26,same,gv,1,i284,11.8743240833282,
333,12,different,gv,1,i283,9.98253703117371,
334,13,same,gv,1,i283,7.96572399139404,
335,27,different,gv,1,i284,17.9273519515991,
336,14,different,gv,1,i283,19.6641190052032,
337,28,different,gv,1,i284,17.0343458652496,
338,15,same,gv,0,i283,7.78713297843933,
339,16,same,gv,1,i283,7.4006769657135,
340,17,same,gv,0,i283,17.6951899528503,
341,29,same,gv,1,i284,30,
342,18,same,gv,1,i283,8.99816513061523,
343,19,different,gv,1,i283,10.1440298557281,
344,30,same,gv,1,i284,30,
345,20,different,gv,1,i283,16.3328170776367,
346,31,different,gv,1,i284,15.7876408100128,
347,21,different,gv,1,i283,15.7259850502014,
348,22,same,gv,1,i283,11.8512060642242,
349,32,same,gv,1,i284,19.7955510616302,
350,23,different,gv,1,i283,11.8624451160431,
351,33,same,gv,1,i284,14.986927986145,
352,24,different,gv,1,i283,16.4161529541016,
353,25,different,gv,0,i283,16.5397219657898,
354,34,same,gv,1,i284,29.3068749904633,
355,26,same,gv,1,i283,11.920361995697,
356,27,same,gv,0,i283,15.0365359783173,
357,35,different,gv,1,i284,27.6395471096039,
358,28,different,gv,1,i283,6.63916492462158,
359,29,same,gv,1,i283,11.8422019481659,
360,30,same,gv,1,i283,12.111142873764,
361,36,different,gv,1,i284,28.3912568092346,
362,31,different,gv,1,i283,9.0306510925293,
363,32,same,gv,1,i283,8.81540393829346,
364,37,same,gv,1,i284,30,
365,33,same,gv,1,i283,16.2637639045715,
366,34,same,gv,1,i283,9.83883810043335,
367,38,different,gv,1,i284,23.6969890594482,
368,35,same,gv,0,i283,20.4037070274353,
369,36,same,gv,0,i283,21.0450599193573,
370,39,same,gv,1,i284,30,
371,37,same,gv,1,i283,13.147570848465,
372,40,same,gv,0,i284,30,
373,38,same,gv,0,i283,25.0414199829102,
374,41,same,gv,1,i284,19.9041450023651,
375,40,same,gv,0,i283,13.2804999351501,
376,42,different,gv,1,i284,19.933464050293,
377,41,same,gv,1,i283,19.6432929039001,
378,42,different,gv,1,i283,10.4490489959717,
379,43,different,gv,0,i283,12.367180109024,
380,43,same,gv,1,i284,30,
381,44,same,gv,1,i283,7.32392406463623,
382,45,same,gv,0,i283,13.4844319820404,
383,44,different,gv,0,i284,24.3904480934143,
384,46,different,gv,1,i283,14.1573729515076,
385,47,same,gv,0,i283,7.3746349811554,
386,45,different,gv,1,i284,20.3763229846954,
387,48,different,gv,0,i283,14.2943840026855,
388,49,same,gv,1,i283,10.8796429634094,
389,46,different,gv,1,i284,22.8888399600983,
390,50,same,gv,0,i283,7.67759609222412,
391,47,different,gv,1,i284,16.7497079372406,
392,51,different,gv,1,i283,15.4915251731873,
393,52,same,gv,1,i283,19.4010829925537,
394,48,same,gv,1,i284,29.7423961162567,
395,49,same,gv,1,i284,18.1382029056549,
396,50,same,gv,0,i284,16.2472350597382,
397,51,different,gv,1,i284,19.2643961906433,
398,52,different,gv,0,i284,30,
399,1,same,gv,1,i296,5.50927805900574,
400,2,same,gv,1,i296,5.70439887046814,
401,3,different,gv,1,i296,4.96754193305969,
402,4,same,gv,1,i296,8.16141605377197,
403,5,different,gv,1,i296,13.1094121932983,
404,6,same,gv,1,i296,11.3691630363464,
405,7,same,gv,0,i296,13.212525844574,
406,8,same,gv,1,i296,6.69412899017334,
407,9,different,gv,1,i296,8.98117780685425,
408,10,same,gv,1,i296,6.31066679954529,
409,11,same,gv,1,i296,24.0427570343018,
410,12,same,gv,0,i296,21.6174609661102,
411,13,same,gv,1,i296,5.14524602890015,
412,14,different,gv,1,i296,7.3878390789032,
413,15,same,gv,0,i296,8.43454217910767,
414,16,same,gv,1,i296,12.5721130371094,
415,17,same,gv,0,i296,6.83905911445618,
416,18,same,gv,1,i296,9.98595190048218,
417,19,same,gv,0,i296,9.18616986274719,
418,20,different,gv,1,i296,8.68791699409485,
419,21,different,gv,1,i296,9.03105592727661,
420,22,same,gv,1,i296,6.60400891304016,
421,23,different,gv,1,i296,17.3123211860657,
422,24,different,gv,1,i296,12.5624010562897,
423,25,same,gv,1,i296,11.6811339855194,
424,26,same,gv,1,i296,6.02137899398804,
425,27,different,gv,1,i296,10.4300630092621,
426,28,different,gv,1,i296,8.16502785682678,
427,29,different,gv,0,i296,23.2137560844421,
428,30,same,gv,1,i296,10.6650168895721,
429,31,same,gv,0,i296,10.9614789485931,
430,32,same,gv,1,i296,12.2612528800964,
431,33,same,gv,1,i296,14.6322431564331,
432,34,different,gv,0,i296,27.9409999847412,
433,35,same,gv,0,i296,10.2909669876099,
434,36,same,gv,0,i296,8.79359102249146,
435,37,same,gv,1,i296,10.491338968277,
436,38,different,gv,1,i296,6.95449090003967,
437,39,same,gv,1,i296,25.410168170929,
438,40,same,gv,0,i296,12.645672082901,
439,41,same,gv,1,i296,17.6829562187195,
440,42,different,gv,1,i296,27.0625469684601,
441,43,same,gv,1,i296,14.0167729854584,
442,44,different,gv,0,i296,21.747878074646,
443,45,different,gv,1,i296,20.5604319572449,
444,46,same,gv,0,i296,14.5236730575562,
445,47,different,gv,1,i296,16.4590320587158,
446,48,same,gv,1,i296,11.6797111034393,
447,49,different,gv,0,i296,21.4702031612396,
448,50,same,gv,0,i296,23.149759054184,
449,51,different,gv,1,i296,7.96798205375671,
450,52,same,gv,1,i296,15.4271898269653,
451,1,same,gv,1,i299,23.3159449100494,
452,2,same,gv,1,i299,20.0148220062256,
453,3,different,gv,1,i299,11.8101420402527,
454,4,same,gv,1,i299,20.2569890022278,
455,5,same,gv,0,i299,11.1682059764862,
456,6,same,gv,1,i299,20.3037140369415,
457,7,different,gv,1,i299,9.24256205558777,
458,8,same,gv,1,i299,10.0100309848785,
459,9,different,gv,1,i299,7.45965790748596,
460,10,same,gv,1,i299,8.5508291721344,
461,1,same,gv,1,i301,7.74649786949158,
462,2,same,gv,1,i301,5.56341695785522,
463,3,different,gv,1,i301,4.7483389377594,
464,4,same,gv,1,i301,6.98334908485413,
465,5,different,gv,1,i301,6.26020908355713,
466,6,same,gv,1,i301,5.330491065979,
467,7,different,gv,1,i301,7.77942299842834,
468,8,same,gv,1,i301,10.697466135025,
469,9,different,gv,1,i301,17.3735368251801,
470,10,same,gv,1,i301,5.36072993278503,
471,11,same,gv,1,i301,5.79808402061462,
472,12,different,gv,1,i301,6.33260607719421,
473,13,same,gv,1,i301,5.17727994918823,
474,14,different,gv,1,i301,10.4052810668945,
475,15,same,gv,0,i301,18.1265728473663,
476,16,same,gv,1,i301,19.4132828712463,
477,17,same,gv,0,i301,11.048574924469,
478,18,same,gv,1,i301,7.72564196586609,
479,19,different,gv,1,i301,15.5577390193939,
480,20,different,gv,1,i301,26.0598840713501,
481,21,different,gv,1,i301,17.2431261539459,
482,22,same,gv,1,i301,23.5522990226746,
483,23,different,gv,1,i301,8.8590190410614,
484,24,same,gv,0,i301,11.1446170806885,
485,25,same,gv,1,i301,17.2519061565399,
486,26,same,gv,1,i301,11.7478330135345,
487,27,same,gv,0,i301,23.2995510101318,
488,28,different,gv,1,i301,10.5589079856873,
489,29,same,gv,1,i301,13.889839887619,
490,30,same,gv,1,i301,12.1010680198669,
491,31,same,gv,0,i301,12.1141769886017,
492,32,same,gv,1,i301,13.1194269657135,
493,33,same,gv,1,i301,15.5286240577698,
494,34,same,gv,1,i301,10.5119121074677,
495,35,different,gv,1,i301,16.6651239395142,
496,36,same,gv,0,i301,30,
497,37,same,gv,1,i301,8.87936210632324,
498,38,same,gv,0,i301,27.5196850299835,
499,39,same,gv,1,i301,17.5580880641937,
500,40,different,gv,1,i301,9.32824897766113,
501,41,same,gv,1,i301,19.3770439624786,
502,42,different,gv,1,i301,22.0935001373291,
503,43,different,gv,0,i301,22.1745128631592,
504,44,different,gv,0,i301,12.1522641181946,
505,45,different,gv,1,i301,9.41940903663635,
506,46,different,gv,1,i301,16.4261450767517,
507,47,different,gv,1,i301,27.6729040145874,
508,48,different,gv,0,i301,13.1473169326782,
509,49,different,gv,0,i301,9.28457403182983,
510,50,different,gv,1,i301,20.0734090805054,
511,51,different,gv,1,i301,18.1114280223846,
512,52,different,gv,0,i301,19.2804808616638,
513,1,same,gv,1,i306,8.39336895942688,
514,2,same,gv,1,i306,7.13245105743408,
515,3,different,gv,1,i306,6.8726270198822,
516,4,same,gv,1,i306,13.9648399353027,
517,5,different,gv,1,i306,13.9169220924377,
518,6,same,gv,1,i306,9.98105311393738,
519,7,different,gv,1,i306,7.77871513366699,
520,8,same,gv,1,i306,15.2094600200653,
521,9,different,gv,1,i306,6.72312092781067,
522,10,same,gv,1,i306,13.7734820842743,
523,11,same,gv,1,i306,9.04896807670593,
524,12,different,gv,1,i306,17.3889811038971,
525,13,different,gv,0,i306,8.61667490005493,
526,14,different,gv,1,i306,16.018965959549,
527,15,different,gv,1,i306,21.0992419719696,
528,16,same,gv,1,i306,10.3938610553741,
529,17,different,gv,1,i306,13.7880802154541,
530,18,same,gv,1,i306,12.379940032959,
531,19,different,gv,1,i306,10.1265950202942,
532,20,different,gv,1,i306,17.0544149875641,
533,21,different,gv,1,i306,13.6375720500946,
534,22,same,gv,1,i306,9.75245904922485,
535,23,same,gv,0,i306,23.105761051178,
536,24,different,gv,1,i306,28.0387029647827,
537,25,different,gv,0,i306,14.4472260475159,
538,26,same,gv,1,i306,7.61850214004517,
539,27,different,gv,1,i306,13.585862159729,
540,28,different,gv,1,i306,15.9135098457336,
541,29,different,gv,0,i306,14.2093780040741,
542,30,same,gv,1,i306,18.9845860004425,
543,31,same,gv,0,i306,10.1941888332367,
544,32,same,gv,1,i306,10.6486070156097,
545,33,same,gv,1,i306,11.5899879932404,
546,34,same,gv,1,i306,7.94321084022522,
547,35,different,gv,1,i306,18.1278908252716,
548,36,different,gv,1,i306,13.3363931179047,
549,37,same,gv,1,i306,9.90143203735352,
550,38,different,gv,1,i306,22.8745899200439,
551,39,same,gv,1,i306,12.1613659858704,
552,40,same,gv,0,i306,14.4823768138885,
553,41,same,gv,1,i306,13.0389831066132,
554,42,different,gv,1,i306,16.5169539451599,
555,43,different,gv,0,i306,12.4543709754944,
556,44,different,gv,0,i306,19.8863990306854,
557,45,different,gv,1,i306,17.4157869815826,
558,46,different,gv,1,i306,21.8864259719849,
559,47,different,gv,1,i306,17.2218070030212,
560,48,different,gv,0,i306,15.7483170032501,
561,49,same,gv,1,i306,25.1176960468292,
562,50,different,gv,1,i306,11.51735496521,
563,51,different,gv,1,i306,12.1827118396759,
564,52,different,gv,0,i306,13.3830189704895,
565,1,same,gv,1,i308,6.05577707290649,
566,2,same,gv,1,i308,4.51764011383057,
567,3,different,gv,1,i308,5.26104307174683,
568,4,same,gv,1,i308,9.02349019050598,
569,5,different,gv,1,i308,7.63737010955811,
570,6,same,gv,1,i308,5.32909107208252,
571,7,different,gv,1,i308,20.579293012619,
572,8,same,gv,1,i308,13.5703239440918,
573,9,different,gv,1,i308,30,
574,10,same,gv,1,i308,16.3757519721985,
575,11,same,gv,1,i308,11.0802819728851,
576,12,different,gv,1,i308,11.1680960655212,
577,13,same,gv,1,i308,7.83331418037415,
578,14,different,gv,1,i308,18.962347984314,
579,15,different,gv,1,i308,13.2127249240875,
580,16,different,gv,0,i308,23.3175928592682,
581,17,different,gv,1,i308,26.13356590271,
582,18,,gv,0,i308,30,
583,19,different,gv,1,i308,15.016615152359,
584,20,different,gv,1,i308,15.1813430786133,
585,21,different,gv,1,i308,14.55353307724,
586,22,different,gv,0,i308,26.9166269302368,
587,1,same,gv,1,i313,11.9330239295959,
588,2,same,gv,1,i313,6.07245087623596,
589,3,different,gv,1,i313,5.26425981521606,
590,4,different,gv,0,i313,8.50129795074463,
591,5,different,gv,1,i313,6.01978898048401,
592,6,same,gv,1,i313,4.82236695289612,
593,7,different,gv,1,i313,5.02260494232178,
594,8,same,gv,1,i313,8.42207098007202,
595,9,different,gv,1,i313,5.2217321395874,
596,10,same,gv,1,i313,8.69088578224182,
597,11,same,gv,1,i313,7.18638706207275,
598,12,different,gv,1,i313,4.52373099327087,
599,13,same,gv,1,i313,5.80608582496643,
600,14,different,gv,1,i313,10.6642100811005,
601,15,different,gv,1,i313,13.4851200580597,
602,16,same,gv,1,i313,9.18589115142822,
603,17,same,gv,0,i313,14.1249680519104,
604,18,same,gv,1,i313,15.4488959312439,
605,19,different,gv,1,i313,7.95970606803894,
606,20,different,gv,1,i313,11.0515990257263,
607,21,different,gv,1,i313,9.54830288887024,
608,22,same,gv,1,i313,20.4845879077911,
609,23,different,gv,1,i313,13.9247410297394,
610,24,different,gv,1,i313,5.40303111076355,
611,25,different,gv,0,i313,12.4629421234131,
612,26,same,gv,1,i313,10.5645411014557,
613,27,same,gv,0,i313,11.7887699604034,
614,28,different,gv,1,i313,10.0378050804138,
615,29,different,gv,0,i313,20.6726469993591,
616,30,same,gv,1,i313,14.4489140510559,
617,31,different,gv,1,i313,8.39688491821289,
618,32,same,gv,1,i313,9.6268789768219,
619,33,same,gv,1,i313,14.7230999469757,
620,34,same,gv,1,i313,8.86132311820984,
