id,item_id,response,trait,correct,session_id,time_taken,data_set_id
109,33,"3 and 7",gwm,1,i233,22.4861240386963,
110,34,"orange and pink",gwm,0,i233,28.7861289978027,
111,35,"2 and 9",gwm,1,i233,30.0648860931396,
112,36,"3 and 2",gwm,0,i233,27.3554439544678,
113,37,"purple then orange",gwm,1,i233,30.3154311180115,
114,38,"9 then 7",gwm,1,i233,30.7467579841614,
115,1,3,gwm,1,i234,40,
116,2,yellow,gwm,1,i234,40,
117,1,3,gwm,1,i235,10.0225081443787,
118,2,yellow,gwm,1,i235,9.29928278923035,
119,3,green,gwm,1,i235,14.7288591861725,
120,4,orange,gwm,1,i235,21.6259958744049,
121,5,5,gwm,1,i235,22.0246739387512,
122,6,9,gwm,1,i235,10.366532087326,
123,7,"red and brown",gwm,1,i235,11.7181830406189,
124,8,"9 then 6",gwm,1,i235,14.1641228199005,
125,9,"pink then 7",gwm,1,i235,13.0254430770874,
126,10,grey,gwm,1,i235,10.2401070594788,
127,11,8,gwm,1,i235,10.2685060501099,
128,12,"1 and 9",gwm,1,i235,12.285660982132,
129,13,"3 then brown",gwm,1,i235,16.9552159309387,
130,14,"grey then 4",gwm,1,i235,15.6383469104767,
131,15,2,gwm,1,i235,12.0250990390778,
132,16,green,gwm,1,i235,11.025600194931,
133,17,8,gwm,1,i235,12.8482789993286,
134,18,"2 and 1",gwm,1,i235,17.7213640213013,
135,19,3,gwm,1,i235,13.9725708961487,
136,20,"pink then green",gwm,1,i235,18.5456969738007,
137,21,"4 and 3",gwm,1,i235,17.3619720935822,
138,22,"yellow and blue",gwm,1,i235,16.1027128696442,
139,23,"3 and 1",gwm,1,i235,16.5278880596161,
140,24,pink,gwm,1,i235,14.6461851596832,
141,25,orange,gwm,1,i235,17.6865329742432,
142,26,3,gwm,1,i235,14.5166499614716,
143,27,"9 and 3",gwm,1,i235,18.4005501270294,
144,28,"purple and yellow",gwm,1,i235,20.3090109825134,
145,29,1,gwm,1,i235,16.2842950820923,
146,30,"5 and 7",gwm,1,i235,32.4284749031067,
147,31,"orange then yellow",gwm,1,i235,21.5328578948975,
148,32,"2 and 8",gwm,1,i235,31.8906168937683,
149,33,"3 and 7",gwm,1,i235,25.552738904953,
150,34,"green and pink",gwm,1,i235,24.7139871120453,
151,35,"2 and 9",gwm,1,i235,18.3772130012512,
152,36,"3 and 6",gwm,1,i235,24.0834789276123,
153,37,"purple then orange",gwm,1,i235,28.078910112381,
154,38,"9 then 7",gwm,1,i235,20.9352390766144,
155,1,3,gwm,1,i236,6.13389205932617,
156,2,yellow,gwm,1,i236,2.88839411735535,
157,3,green,gwm,1,i236,3.49099397659302,
158,4,orange,gwm,1,i236,4.48753213882446,
159,5,5,gwm,1,i236,3.668053150177,
160,6,9,gwm,1,i236,15.1576359272003,
161,7,"red and brown",gwm,1,i236,5.55531311035156,
162,8,"9 then 6",gwm,1,i236,3.83938789367676,
163,9,"pink then 7",gwm,1,i236,5.75777697563171,
164,10,grey,gwm,1,i236,3.50686597824097,
165,11,8,gwm,1,i236,4.05460500717163,
166,12,"1 and 9",gwm,1,i236,3.00794792175293,
167,13,"3 then brown",gwm,1,i236,5.86648082733154,
168,14,"grey then 4",gwm,1,i236,4.1889169216156,
169,15,2,gwm,1,i236,3.75603199005127,
170,16,green,gwm,1,i236,3.1170961856842,
171,17,8,gwm,1,i236,5.96329689025879,
172,18,"2 and 1",gwm,1,i236,4.84441590309143,
173,19,3,gwm,1,i236,4.34794187545776,
174,20,"pink then green",gwm,1,i236,5.06572794914246,
175,21,"4 and 3",gwm,1,i236,3.08828210830688,
176,22,"yellow and blue",gwm,1,i236,3.72724390029907,
177,23,"3 and 1",gwm,1,i236,5.24791407585144,
178,24,pink,gwm,1,i236,3.34660506248474,
179,25,orange,gwm,1,i236,2.62713718414307,
180,26,3,gwm,1,i236,4.16849899291992,
181,27,"9 and 3",gwm,1,i236,4.54583811759949,
182,28,"purple and yellow",gwm,1,i236,4.05574202537537,
183,29,1,gwm,1,i236,2.92342805862427,
184,30,"5 and 7",gwm,1,i236,4.02737998962402,
185,31,"orange then yellow",gwm,1,i236,5.26815605163574,
186,32,"2 and 8",gwm,1,i236,4.70085692405701,
187,33,"3 and 7",gwm,1,i236,4.42452502250671,
188,34,"green and pink",gwm,1,i236,4.53030300140381,
189,35,"2 and 9",gwm,1,i236,3.58681201934814,
190,36,"3 and 6",gwm,1,i236,3.39553999900818,
191,37,"purple then orange",gwm,1,i236,7.01710104942322,
192,38,"9 then 7",gwm,1,i236,3.80322194099426,
193,1,3,gwm,1,i237,9.34421586990356,
194,2,yellow,gwm,1,i237,8.48483395576477,
195,3,green,gwm,1,i237,8.87064003944397,
196,4,orange,gwm,1,i237,9.36590909957886,
197,5,5,gwm,1,i237,9.22281408309937,
198,6,9,gwm,1,i237,9.98515319824219,
199,7,"red and brown",gwm,1,i237,11.9911930561066,
200,8,"9 then 6",gwm,1,i237,13.2054431438446,
201,9,"pink then 7",gwm,1,i237,11.5637981891632,
202,10,grey,gwm,1,i237,11.6278650760651,
203,11,8,gwm,1,i237,10.456386089325,
204,12,"1 and 9",gwm,1,i237,13.4443500041962,
205,13,"3 then brown",gwm,1,i237,11.5170180797577,
206,14,"grey then 4",gwm,1,i237,30.5172419548035,
207,15,2,gwm,1,i237,13.7144060134888,
208,16,green,gwm,1,i237,16.5254969596863,
209,17,8,gwm,1,i237,18.7650120258331,
210,18,"2 and 1",gwm,1,i237,40,
211,19,3,gwm,1,i237,21.8459911346436,
212,20,"pink then green",gwm,1,i237,19.4274690151215,
213,21,"4 and 3",gwm,1,i237,26.7042181491852,
214,22,"yellow and blue",gwm,1,i237,21.7667331695557,
215,23,"3 and 1",gwm,1,i237,16.2706108093262,
216,24,pink,gwm,1,i237,20.3820807933807,
217,25,orange,gwm,1,i237,22.7737648487091,
218,26,3,gwm,1,i237,23.6881980895996,
219,27,"9 and 3",gwm,1,i237,23.2509579658508,
220,28,"purple and yellow",gwm,1,i237,26.9431619644165,
221,29,1,gwm,1,i237,25.342826128006,
222,30,"5 and 7",gwm,1,i237,29.909695148468,
223,31,"orange then yellow",gwm,1,i237,40,
224,32,"2 and 8",gwm,1,i237,26.930988073349,
225,33,"3 and 7",gwm,1,i237,39.3131711483002,
226,34,"green and pink",gwm,1,i237,40,
227,35,"2 and 9",gwm,1,i237,39.4365568161011,
228,36,"3 and 6",gwm,1,i237,30.2145979404449,
229,37,"purple then orange",gwm,1,i237,38.8269548416138,
230,38,"9 then 7",gwm,1,i237,40,
231,1,3,gwm,1,i241,18.9043750762939,
232,2,yellow,gwm,1,i241,11.3789081573486,
233,3,green,gwm,1,i241,12.366562128067,
234,4,orange,gwm,1,i241,14.6119871139526,
235,1,,gwm,0,i242,40,
236,2,,gwm,0,i242,40,
237,18,"2 then 1",gwm,1,i243,25.3920140266418,
238,38,"9 then 8",gwm,0,i244,4.39268207550049,
239,1,3,gwm,1,i247,13.0579450130463,
240,2,yellow,gwm,1,i247,9.82256007194519,
241,3,green,gwm,1,i247,9.52302598953247,
242,4,orange,gwm,1,i247,10.7259788513184,
243,5,5,gwm,1,i247,11.81525182724,
244,6,9,gwm,1,i247,26.6759340763092,
245,7,"red and brown",gwm,1,i247,16.1664080619812,
246,8,"9 then 6",gwm,1,i247,14.9488680362701,
247,1,3,gwm,1,i252,16.2248041629791,
248,2,yellow,gwm,1,i252,9.27957391738892,
249,3,green,gwm,1,i252,9.57113289833069,
250,4,orange,gwm,1,i252,11.1773459911346,
251,5,5,gwm,1,i252,11.7739789485931,
252,6,9,gwm,1,i252,10.3359668254852,
253,7,"red and brown",gwm,1,i252,12.105055809021,
254,8,"9 then 6",gwm,1,i252,15.6580059528351,
255,9,"pink then 7",gwm,1,i252,11.3813071250916,
256,10,grey,gwm,1,i252,13.3249108791351,
257,11,8,gwm,1,i252,11.7260570526123,
258,12,"1 and 9",gwm,1,i252,11.3466629981995,
259,13,"3 then brown",gwm,1,i252,9.79738020896912,
260,14,"grey then 4",gwm,1,i252,12.6235380172729,
261,15,2,gwm,1,i252,12.581004858017,
262,16,green,gwm,1,i252,12.807067155838,
263,17,8,gwm,1,i252,14.6281659603119,
264,18,"2 then 1",gwm,1,i252,16.9397048950195,
265,19,3,gwm,1,i252,14.6737480163574,
266,20,"pink then green",gwm,1,i252,17.6547439098358,
267,21,"4 and 3",gwm,1,i252,18.171797990799,
268,22,"yellow and blue",gwm,1,i252,17.4295988082886,
269,23,"3 and 1",gwm,1,i252,18.9967529773712,
270,24,pink,gwm,1,i252,23.9587979316711,
271,25,"grey ",gwm,0,i252,25.5023500919342,
272,26,3,gwm,1,i252,21.4894940853119,
273,27,"9 and 3",gwm,1,i252,21.3246419429779,
274,28,"purple and grey",gwm,0,i252,28.9850409030914,
275,29,1,gwm,1,i252,20.9834368228912,
276,30,"5 and 7",gwm,1,i252,23.5192952156067,
277,31,"orange then blue",gwm,0,i252,37.0983510017395,
278,32,"9 and 2",gwm,0,i252,25.5718879699707,
279,33,"7 and 1",gwm,0,i252,30.0521450042725,
280,34,"green and pink",gwm,1,i252,27.2386608123779,
281,35,"2 and 9",gwm,1,i252,28.9385659694672,
282,36,"6 and 7",gwm,0,i252,36.849967956543,
283,37,"purple then blue",gwm,0,i252,40,
284,38,"9 then 7",gwm,1,i252,27.606213092804,
285,1,5,gwm,0,i260,13.4971690177917,
286,38,"6 then 2",gwm,0,i260,4.27218914031982,
287,1,3,gwm,1,i270,12.3263168334961,
288,1,3,gwm,1,i284,15.9995098114014,
289,2,yellow,gwm,1,i284,9.08315086364746,
290,3,green,gwm,1,i284,9.1733729839325,
291,4,orange,gwm,1,i284,10.3875799179077,
292,5,5,gwm,1,i284,10.638335943222,
293,6,9,gwm,1,i284,11.8319628238678,
294,7,"red and brown",gwm,1,i284,10.1612899303436,
295,8,"9 then 6",gwm,1,i284,18.1154291629791,
296,9,"pink then 7",gwm,1,i284,9.92931199073792,
297,10,grey,gwm,1,i284,12.3440840244293,
298,11,8,gwm,1,i284,11.8917191028595,
299,12,"1 and 9",gwm,1,i284,13.1901941299438,
300,13,"3 then brown",gwm,1,i284,12.1564779281616,
301,14,"grey then 4",gwm,1,i284,16.8799860477448,
302,15,2,gwm,1,i284,16.9495460987091,
303,16,green,gwm,1,i284,15.4577929973602,
304,17,8,gwm,1,i284,15.9731650352478,
305,18,"2 then 9",gwm,0,i284,16.1586790084839,
306,19,3,gwm,1,i284,13.99360704422,
307,20,"pink then green",gwm,1,i284,20.3484480381012,
308,21,"4 and 3",gwm,1,i284,20.4788219928741,
309,22,"yellow and blue",gwm,1,i284,22.8178730010986,
310,23,"3 and 1",gwm,1,i284,18.6187901496887,
311,24,pink,gwm,1,i284,26.2730600833893,
312,25,orange,gwm,1,i284,22.4762580394745,
313,26,3,gwm,1,i284,28.3213489055634,
314,27,"9 and 3",gwm,1,i284,40,
315,28,"purple and yellow",gwm,1,i284,39.0562720298767,
316,29,4,gwm,0,i284,25.1731288433075,
317,30,"9 and 1",gwm,0,i284,25.8698420524597,
318,31,"blue then yellow",gwm,0,i284,29.0542850494385,
319,32,"9 and 6",gwm,0,i284,34.2020621299744,
320,33,"3 and 1",gwm,0,i284,32.3409738540649,
321,34,"green and pink",gwm,1,i284,23.7230379581451,
322,35,"2 and 4",gwm,0,i284,25.7084820270538,
323,36,"6 and 7",gwm,0,i284,26.4719910621643,
324,37,"green then purple",gwm,0,i284,29.2969501018524,
325,38,"6 then 8",gwm,0,i284,40,
326,1,3,gwm,1,i297,20.515958070755,
327,2,yellow,gwm,1,i297,12.0545029640198,
328,3,green,gwm,1,i297,11.2607381343842,
329,4,orange,gwm,1,i297,13.919713973999,
330,5,5,gwm,1,i297,15.144464969635,
331,6,9,gwm,1,i297,12.7382469177246,
332,7,"red and brown",gwm,1,i297,14.4498009681702,
333,8,"9 then 6",gwm,1,i297,21.3616981506348,
334,9,"pink then 7",gwm,1,i297,15.8973920345306,
335,10,grey,gwm,1,i297,15.8786799907684,
336,11,8,gwm,1,i297,12.9920160770416,
337,12,"1 and 9",gwm,1,i297,14.0601401329041,
338,13,"3 then brown",gwm,1,i297,11.9062051773071,
339,14,"grey then 4",gwm,1,i297,17.12335896492,
340,16,green,gwm,1,i297,17.1892750263214,
341,17,3,gwm,0,i297,18.2363440990448,
342,18,"2 then 1",gwm,1,i297,20.8735549449921,
343,19,6,gwm,0,i297,20.8113629817963,
344,20,"pink then green",gwm,1,i297,23.7533578872681,
345,21,"4 and 3",gwm,1,i297,21.3707990646362,
346,22,"yellow and blue",gwm,1,i297,26.984659910202,
347,23,"3 and 7",gwm,0,i297,23.6220760345459,
348,25,orange,gwm,1,i297,21.9917690753937,
349,26,4,gwm,0,i297,21.2857210636139,
350,27,"3 and 7",gwm,0,i297,24.7618250846863,
351,28,"yellow and orange",gwm,0,i297,28.549388885498,
352,29,4,gwm,0,i297,25.1155037879944,
353,30,"7 and 8",gwm,0,i297,24.490541934967,
354,31,"brown then yellow",gwm,0,i297,30.9153659343719,
355,33,"3 and 1",gwm,0,i297,24.4811799526215,
356,34,"pink and brown",gwm,0,i297,7.35438394546509,
357,35,"9 and 4",gwm,0,i297,27.1021931171417,
358,36,"3 and 8",gwm,0,i297,9.68220400810242,
359,37,"orange then green",gwm,0,i297,5.56593203544617,
360,38,"1 then 2",gwm,0,i297,5.02059006690979,
361,1,3,gwm,1,i313,14.0909829139709,
362,2,yellow,gwm,1,i313,10.4782409667969,
363,3,green,gwm,1,i313,10.0826179981232,
364,4,orange,gwm,1,i313,10.9059360027313,
365,5,5,gwm,1,i313,10.7013487815857,
366,6,9,gwm,1,i313,13.8169860839844,
367,7,"red and brown",gwm,1,i313,14.5162560939789,
368,8,"6 then 9",gwm,0,i313,23.3755841255188,
369,9,"pink then 7",gwm,1,i313,17.5874700546265,
370,10,grey,gwm,1,i313,18.6626260280609,
371,11,8,gwm,1,i313,15.472489118576,
372,12,"1 and 9",gwm,1,i313,14.002564907074,
373,13,"3 then brown",gwm,1,i313,12.3516891002655,
374,14,"grey then 4",gwm,1,i313,19.1809349060059,
375,15,2,gwm,1,i313,13.795154094696,
376,16,green,gwm,1,i313,17.3131349086761,
377,17,8,gwm,1,i313,21.9618670940399,
378,18,"2 then 1",gwm,1,i313,22.8640220165253,
379,19,3,gwm,1,i313,25.1504139900208,
380,20,"pink then green",gwm,1,i313,23.3981831073761,
381,21,"4 and 3",gwm,1,i313,26.1997821331024,
382,22,"yellow and blue",gwm,1,i313,18.2681109905243,
383,23,"3 and 1",gwm,1,i313,18.0242261886597,
384,24,pink,gwm,1,i313,18.857794046402,
385,25,orange,gwm,1,i313,19.2053329944611,
386,26,4,gwm,0,i313,22.2539381980896,
387,27,"9 and 3",gwm,1,i313,20.1833510398865,
388,28,"yellow and orange",gwm,0,i313,30.9064040184021,
389,29,7,gwm,0,i313,40,
390,30,"9 and 8",gwm,0,i313,29.2909018993378,
391,31,"blue then yellow",gwm,0,i313,38.0527310371399,
392,32,"8 and 6",gwm,0,i313,23.4896550178528,
393,33,"3 and 1",gwm,0,i313,40,
394,34,"green and pink",gwm,1,i313,27.5598278045654,
395,35,"9 and 4",gwm,0,i313,24.9324879646301,
396,36,"6 and 2",gwm,0,i313,26.0854229927063,
397,37,"purple then blue",gwm,0,i313,37.1692690849304,
398,38,"1 then 7",gwm,0,i313,25.7493469715118,
399,1,3,gwm,1,i315,12.8101389408112,
400,2,yellow,gwm,1,i315,10.7675969600677,
401,3,green,gwm,1,i315,13.8656129837036,
402,4,orange,gwm,1,i315,11.5716300010681,
403,5,5,gwm,1,i315,12.1628980636597,
404,6,9,gwm,1,i315,12.0154099464417,
405,7,"red and brown",gwm,1,i315,14.8162059783936,
406,8,"9 then 6",gwm,1,i315,21.4359350204468,
407,9,"pink then 7",gwm,1,i315,13.7088949680328,
408,10,grey,gwm,1,i315,28.1998579502106,
409,11,8,gwm,1,i315,16.340854883194,
410,12,"1 and 9",gwm,1,i315,14.7743599414825,
411,13,"3 then brown",gwm,1,i315,16.9742910861969,
412,14,"grey then 4",gwm,1,i315,17.169205904007,
413,15,2,gwm,1,i315,16.8824949264526,
414,16,green,gwm,1,i315,18.1204998493195,
415,17,8,gwm,1,i315,18.1674199104309,
416,18,"2 then 1",gwm,1,i315,32.5557971000671,
417,19,8,gwm,0,i315,16.9623548984528,
418,20,"pink then green",gwm,1,i315,23.0892100334167,
419,21,"4 and 3",gwm,1,i315,21.3766808509827,
420,22,"yellow and blue",gwm,1,i315,19.423141002655,
421,23,"3 and 1",gwm,1,i315,18.6884942054749,
422,24,pink,gwm,1,i315,20.8262248039246,
423,25,orange,gwm,1,i315,21.4487321376801,
424,26,3,gwm,1,i315,24.6378691196442,
425,27,"9 and 7",gwm,0,i315,31.4086048603058,
426,28,"yellow and grey",gwm,0,i315,38.329521894455,
427,29,7,gwm,0,i315,35.0962800979614,
428,30,"5 and 7",gwm,1,i315,39.5012719631195,
429,31,"orange then yellow",gwm,1,i315,28.5104219913483,
430,32,"2 and 8",gwm,1,i315,32.3931701183319,
431,33,"7 and 1",gwm,0,i315,30.9370272159576,
432,34,"pink and orange",gwm,0,i315,36.7658181190491,
433,35,"2 and 9",gwm,1,i315,28.5925319194794,
434,36,"6 and 2",gwm,0,i315,37.6536519527435,
435,37,"purple then blue",gwm,0,i315,40,
436,38,"9 then 8",gwm,0,i315,40,
437,1,3,gwm,1,i323,18.6606540679932,
438,2,yellow,gwm,1,i323,16.9045248031616,
439,3,green,gwm,1,i323,10.6420850753784,
440,4,orange,gwm,1,i323,14.302962064743,
441,5,5,gwm,1,i323,10.7683901786804,
442,6,9,gwm,1,i323,13.1686379909515,
443,7,"red and brown",gwm,1,i323,16.5650930404663,
444,8,"9 then 6",gwm,1,i323,19.3889019489288,
445,9,"pink then 7",gwm,1,i323,14.2381129264832,
446,10,grey,gwm,1,i323,16.4215550422668,
447,11,8,gwm,1,i323,13.4306271076202,
448,12,"1 and 9",gwm,1,i323,12.2583441734314,
449,13,"3 then brown",gwm,1,i323,11.735493183136,
450,14,"grey then 4",gwm,1,i323,12.7049691677094,
451,15,2,gwm,1,i323,13.2779970169067,
452,16,green,gwm,1,i323,21.2424509525299,
453,17,8,gwm,1,i323,14.8338420391083,
454,18,,gwm,0,i323,40,
455,19,9,gwm,0,i323,8.26824402809143,
456,1,3,gwm,1,i325,17.2395250797272,
457,2,yellow,gwm,1,i325,9.4378719329834,
458,3,green,gwm,1,i325,11.0348660945892,
459,4,orange,gwm,1,i325,11.5420999526978,
460,5,5,gwm,1,i325,11.1310720443726,
461,6,9,gwm,1,i325,16.996750831604,
462,7,"red and brown",gwm,1,i325,14.5851550102234,
463,8,"9 then 6",gwm,1,i325,14.9445779323578,
464,9,"pink then 7",gwm,1,i325,13.7166979312897,
465,10,grey,gwm,1,i325,13.7907438278198,
466,11,8,gwm,1,i325,11.8289959430695,
467,12,"1 and 9",gwm,1,i325,14.2490291595459,
468,13,"3 then brown",gwm,1,i325,14.4758520126343,
469,14,"grey then 4",gwm,1,i325,12.9448289871216,
470,15,2,gwm,1,i325,14.6317658424377,
471,16,green,gwm,1,i325,13.5913870334625,
472,17,8,gwm,1,i325,18.9269080162048,
473,18,"1 then 2",gwm,0,i325,17.8525779247284,
474,19,3,gwm,1,i325,16.2546508312225,
475,20,"pink then green",gwm,1,i325,17.0590379238129,
476,21,"4 and 3",gwm,1,i325,18.7847838401794,
477,22,"yellow and blue",gwm,1,i325,18.4448668956757,
478,23,"3 and 1",gwm,1,i325,16.9089450836182,
479,24,pink,gwm,1,i325,22.9392249584198,
480,25,orange,gwm,1,i325,19.1136400699615,
481,26,3,gwm,1,i325,23.3755931854248,
482,27,"9 and 3",gwm,1,i325,26.0836269855499,
483,28,"yellow and grey",gwm,0,i325,29.2384951114655,
484,29,4,gwm,0,i325,25.7282950878143,
485,30,"7 and 9",gwm,0,i325,25.0236508846283,
486,31,"blue then yellow",gwm,0,i325,30.828232049942,
487,32,"9 and 2",gwm,0,i325,28.1999890804291,
488,33,"7 and 8",gwm,0,i325,23.8346660137177,
489,34,"pink and orange",gwm,0,i325,28.0416080951691,
490,35,"2 and 9",gwm,1,i325,25.7673361301422,
491,36,"3 and 6",gwm,1,i325,25.3866441249847,
492,37,"purple then blue",gwm,0,i325,32.3749399185181,
493,38,"1 then 7",gwm,0,i325,30.7958180904388,
494,1,3,gwm,1,i359,29.5841979980469,
495,2,yellow,gwm,1,i359,17.0051090717316,
496,3,green,gwm,1,i359,18.660569190979,
497,4,orange,gwm,1,i359,16.8098800182343,
498,5,5,gwm,1,i359,15.932147026062,
499,6,9,gwm,1,i359,17.5986838340759,
500,7,"red and brown",gwm,1,i359,20.4643859863281,
501,8,"9 then 6",gwm,1,i359,27.5905771255493,
502,9,"pink then 7",gwm,1,i359,19.9852700233459,
503,10,grey,gwm,1,i359,18.9212429523468,
504,11,8,gwm,1,i359,18.3061330318451,
505,12,"1 and 9",gwm,1,i359,16.8422210216522,
506,13,"3 then brown",gwm,1,i359,17.2117841243744,
507,14,"grey then 4",gwm,1,i359,18.0643408298492,
508,15,2,gwm,1,i359,18.1211910247803,
509,16,green,gwm,1,i359,19.5209391117096,
510,17,8,gwm,1,i359,22.1864411830902,
511,18,"1 then 9",gwm,0,i359,36.7825198173523,
512,19,3,gwm,1,i359,26.2361268997192,
513,20,"pink then green",gwm,1,i359,26.1472549438477,
514,21,"1 and 3",gwm,0,i359,31.3070118427277,
515,22,"yellow and brown",gwm,0,i359,22.3606958389282,
516,23,"1 and 2",gwm,0,i359,28.8948571681976,
517,24,pink,gwm,1,i359,24.2469108104706,
518,25,yellow,gwm,0,i359,25.2895860671997,
519,26,2,gwm,0,i359,31.4338109493256,
520,27,"9 and 3",gwm,1,i359,26.7753350734711,
521,28,"purple and grey",gwm,0,i359,40,
522,29,4,gwm,0,i359,40,
523,30,,gwm,0,i359,40,
524,31,"brown then yellow",gwm,0,i359,31.0040860176086,
525,32,"9 and 2",gwm,0,i359,30.1472868919373,
